clone,alt,depth,id
0,33,100,604X7
0,41,100,604X8
0,37,100,9b8X0
0,26,100,9b8X1
0,30,100,9b8X2
0,39,100,9b8X3
0,37,100,9b8X4
0,39,100,9b8X5
0,33,100,9b8X6
0,36,100,9b8X7
0,41,100,9b8X8
0,45,100,9b8X9
0,39,100,9b8Xa
0,38,100,b86X0
0,42,100,b86X1
0,45,100,b86X2
0,37,100,b86X3
0,41,100,b86X4
0,32,100,b86X5
0,43,100,b86X6
0,38,100,b86X7
0,30,100,b86X8
0,40,100,b86X9
0,29,100,b86Xa
0,37,100,b86Xb
0,35,100,116dX0
0,29,100,116dX1
0,32,100,116dX2
0,47,100,116dX3
0,43,100,116dX4
0,41,100,116dX5
0,41,100,116dX6
2,39,100,119cX0
2,28,100,119cX1
2,47,100,119cX2
2,37,100,119cX3
2,41,100,119cX4
2,33,100,119cX5
2,34,100,119cX6
2,32,100,119cX7
2,48,100,119cX8
2,42,100,119cX9
2,40,100,119cXa
2,39,100,119cXb
2,35,100,1491X0
2,43,100,1491X1
2,34,100,1491X2
2,42,100,1491X3
2,43,100,1491X4
2,45,100,1491X5
2,44,100,1491X6
2,41,100,1491X7
2,39,100,1491X8
2,39,100,1491X9
2,9,100,14a3X0
2,9,100,14a3X1
2,13,100,14a3X2
2,11,100,14a3X3
2,10,100,14a3X4
2,8,100,14a3X5
2,9,100,14a3X6
2,6,100,1913X0
2,8,100,1913X2
2,5,100,1913X3
2,5,100,1913X4
2,5,100,1916X2
2,7,100,1916X4
2,5,100,1916X6
2,5,100,1ac8X0
2,7,100,1ac8Xa
2,5,100,1ac8Xc
2,5,100,1ac8Xf
2,6,100,1cd5X0
2,5,100,1cd5X2
2,7,100,1cd5Xc
2,5,100,1e7fX4
2,5,100,1ef6X7
2,5,100,278aX4
2,9,100,1c87X0
2,5,100,1c87X1
2,5,100,1c87X6
2,9,100,1c87X8
2,6,100,2064X2
2,6,100,2064X5
2,5,100,2064X6
2,5,100,2064X7
2,5,100,21acX2
2,6,100,21acX4
2,5,100,21acX8
2,34,100,14a4X0
2,35,100,14a4X1
2,29,100,14a4X2
2,34,100,14a4X3
2,22,100,14a4X4
2,31,100,14a4X5
2,28,100,14a4X6
2,30,100,14a4X7
2,32,100,14a4X8
2,14,100,1525X0
2,10,100,1525X1
2,12,100,1525X2
2,15,100,1525X3
2,18,100,1525X4
2,10,100,1525X5
2,7,100,1525X6
2,9,100,1525X7
2,14,100,1546X0
2,17,100,1546X1
2,10,100,1546X2
2,10,100,1546X3
2,7,100,1546X4
2,10,100,1546X5
2,10,100,1546X6
2,6,100,1546X7
2,9,100,1546X8
2,8,100,1a21X0
2,6,100,1a21X1
2,14,100,1a21X2
2,10,100,1a21X3
2,11,100,1a21X4
2,12,100,1a21X5
2,11,100,1a21X6
2,14,100,1a21X7
2,9,100,1a21X8
2,10,100,1a21X9
2,7,100,1a21Xa
2,11,100,1a21Xb
2,13,100,1b8bX0
2,10,100,1b8bX1
2,11,100,1b8bX2
2,12,100,1b8bX3
2,10,100,1b8bX4
2,8,100,1b8bX6
2,6,100,1b8bX7
2,5,100,1b8bX8
2,13,100,1b8bX9
2,11,100,1b8bXa
2,10,100,1d2fX1
2,6,100,1d2fX2
2,5,100,214cX2
2,6,100,214cX8
2,6,100,25beX7
2,5,100,2792X3
2,5,100,1d30X2
2,7,100,1d30X3
2,5,100,1d30X4
2,6,100,1d30X5
2,6,100,1d30X6
2,9,100,1d30X8
2,7,100,1e02X3
2,5,100,1e02X5
2,7,100,1e02X6
2,5,100,2090X1
2,6,100,2090X3
2,5,100,2090X4
2,5,100,2090X5
2,6,100,2090X6
2,8,100,2090X7
2,6,100,2090X8
2,6,100,2090X9
2,5,100,2090Xa
2,5,100,20efX1
2,7,100,20efX2
2,5,100,20efX8
2,7,100,2616X4
2,6,100,2a5aX1
2,5,100,2a5aX4
2,5,100,2bceXa
2,5,100,2c43X0
2,5,100,1b8cX1
2,6,100,23b7X3
2,14,100,1526X0
2,20,100,1526X1
2,15,100,1526X2
2,29,100,1526X3
2,25,100,1526X4
2,21,100,1526X5
2,6,100,1731X1
2,7,100,1731X2
2,7,100,1731X3
2,8,100,1731X4
2,5,100,1731X6
2,8,100,1731X7
2,8,100,1731X8
2,10,100,1731Xa
2,8,100,1731Xb
2,5,100,18b9X3
2,6,100,18baX3
2,5,100,1aafX3
2,5,100,1aafX4
2,5,100,1aafX5
2,5,100,1be1X1
2,9,100,1be1X6
2,5,100,1be1X7
2,7,100,1be1X8
2,5,100,1be1Xb
2,6,100,1be1Xe
2,6,100,1be1Xf
2,5,100,2105X0
2,5,100,2105X1
2,5,100,2105X3
2,5,100,2105X4
2,6,100,2105X8
2,7,100,2105X9
2,5,100,2105Xb
2,5,100,2352X0
2,6,100,2352X6
2,5,100,23b2X7
2,9,100,23b2X8
2,9,100,23b2Xb
2,6,100,2469X3
2,6,100,2469X5
2,5,100,2469X6
2,5,100,2629Xe
2,15,100,1732X0
2,12,100,1732X1
2,18,100,1732X2
2,8,100,1732X3
2,11,100,1732X4
2,7,100,1732X5
2,7,100,1732X6
2,11,100,1732X7
2,12,100,1732X8
2,15,100,1732X9
2,14,100,1732Xa
2,5,100,1a35X0
2,5,100,1a35X6
2,5,100,2405X5
2,11,100,1a36X0
2,7,100,1a36X1
2,9,100,1a36X2
2,10,100,1aa2X0
2,6,100,1aa2X1
2,8,100,1aa2X4
2,8,100,1aa2X5
2,9,100,1aa2X6
2,5,100,1aa2X8
2,7,100,1aa2X9
2,9,100,1aa2Xb
2,6,100,1f61X7
2,5,100,1f61Xb
2,7,100,1f62X0
2,5,100,236dX5
2,10,100,1a4aX0
2,6,100,1a4aX5
2,8,100,1a4aX7
2,5,100,1a4aXc
2,5,100,1b6bX0
2,8,100,1b6bX3
2,5,100,1b6bX5
2,5,100,1b6bX7
2,8,100,1b6bXa
2,7,100,1b6bXd
2,7,100,1b6bX11
2,5,100,24beX1
2,5,100,24beX5
2,6,100,2537X6
1,5,100,78X8
1,5,100,1bcX1
1,6,100,aX4
1,5,100,eX8
1,8,100,eX9
1,5,100,10X0
1,5,100,10X5
1,5,100,10Xa
1,5,100,14X3
1,6,100,14X5
1,7,100,14X7
1,5,100,14Xb
1,8,100,15X3
1,6,100,15X5
1,6,100,15X7
1,8,100,15X9
1,5,100,2fX0
1,5,100,3dXb
