"clone","alt","depth","id"
1,22,92,"1f3f2fX5"
1,16,93,"1f3f2fX6"
1,18,103,"1f3f2fX7"
1,17,80,"1f3f2fX8"
1,28,104,"1f3f2fX9"
1,16,96,"1f3f78X0"
1,24,102,"1f3f78X1"
1,16,95,"1f3f78X2"
1,21,94,"1f3f78X3"
1,22,88,"1f3f78X4"
1,20,102,"1f3f78X5"
1,14,90,"1f3f9aX0"
1,11,93,"1f3f9aX1"
1,12,93,"1f3f9aX2"
1,25,99,"1f3f9aX3"
1,13,108,"1f3f9aX4"
1,18,91,"1f3f9aX5"
1,22,93,"1f3f9aX6"
1,24,99,"1f3f9aX7"
1,23,101,"1f3f9aX8"
1,18,109,"1f3f9aX9"
1,18,94,"1f3f9aXa"
1,18,89,"1f3f9aXb"
1,21,114,"1f3f9aXc"
1,16,98,"1f3f9aXd"
1,25,103,"1f3f9aXe"
1,29,101,"1f40d3X0"
1,23,108,"1f40d3X1"
1,17,107,"1f40d3X2"
1,12,90,"1f40d3X3"
1,18,93,"1f40d3X4"
1,15,92,"1f40d3X5"
1,22,96,"1f40d3X6"
1,15,88,"1f40d3X7"
1,15,104,"1f40d3X8"
1,13,90,"1f40d3X9"
1,12,93,"1f4126X0"
1,11,84,"1f4126X1"
1,23,107,"1f4126X2"
1,20,103,"1f4126X3"
1,25,108,"1f4126X4"
1,21,98,"1f4126X5"
1,16,121,"1f4126X6"
1,26,113,"1f4126X7"
1,22,105,"1f4126X8"
1,9,90,"1f4126X9"
1,14,110,"1f4126Xa"
1,22,101,"1f4126Xb"
1,20,89,"1f4126Xc"
1,17,95,"1f4126Xd"
1,25,104,"1f4126Xe"
1,13,102,"1f41faX0"
1,18,104,"1f41faX1"
1,24,99,"1f41faX2"
1,31,102,"1f41faX3"
1,19,94,"1f41faX4"
1,18,86,"1f41faX5"
1,19,100,"1f41faX6"
1,20,100,"1f41faX7"
1,19,103,"1f41faX8"
1,20,112,"1f41faX9"
1,18,95,"1f41faXa"
1,22,95,"1f41faXb"
1,19,113,"1f43a8X0"
1,21,111,"1f43a8X1"
1,20,100,"1f43a8X2"
1,29,107,"1f43a8X3"
1,14,82,"1f43a8X4"
1,16,97,"1f447cX0"
1,30,119,"1f447cX1"
1,23,108,"1f447cX2"
1,22,99,"1f447cX3"
1,23,111,"1f447cX4"
1,22,106,"1f447cX5"
1,23,115,"1f447cX6"
1,28,113,"1f447cX7"
1,20,99,"1f447cX8"
1,28,111,"1f447cX9"
1,18,110,"1f447cXa"
1,19,106,"1f447cXb"
1,7,100,"1f44d8X0"
1,11,110,"1f44d8X1"
1,9,94,"1f44d8X2"
1,8,93,"1f44d8X3"
1,12,87,"1f44d8X4"
1,5,102,"1f44d8X5"
1,5,97,"1f44d8X6"
1,10,103,"1f44d8X8"
1,6,106,"1f44d8X9"
1,7,119,"1f47acX0"
1,8,89,"1f47acX1"
1,8,92,"1f47acX2"
1,6,92,"1f47acX3"
1,6,87,"1f47acX4"
1,11,95,"1f47acX5"
1,9,94,"1f47acX6"
1,12,119,"1f47acX7"
1,8,85,"1f4ec8X0"
1,5,102,"1f4ec8X2"
1,9,101,"1f4ec8X3"
1,5,103,"1f4ec8X4"
1,7,119,"1f4ec8X5"
1,12,94,"1f4ec8X6"
1,5,99,"1f4ec8X7"
1,5,91,"1f4ec8X9"
1,8,109,"1f4ec8Xb"
1,7,91,"1f4ec8Xc"
1,7,107,"1f5719X0"
1,6,89,"1f5719X1"
1,6,102,"1f5719X2"
1,8,112,"1f5719X3"
1,6,106,"1f5719X4"
1,7,96,"1f5719X5"
1,12,111,"1f5719X6"
1,11,103,"1f5719X7"
1,8,102,"1f5719X9"
1,6,97,"1f5793X0"
1,5,101,"1f5793X2"
1,5,108,"1f5793X3"
1,5,91,"1f5793X4"
1,7,105,"1f5793X5"
1,5,109,"1f5793X6"
1,7,85,"1f5793X7"
1,6,103,"1f5793X8"
1,7,99,"1f5793X9"
1,11,94,"1f5876X0"
1,9,95,"1f5876X1"
1,7,90,"1f5876X2"
1,6,103,"1f5876X3"
1,9,110,"1f5876X4"
1,8,92,"1f5930X0"
1,9,104,"1f5930X2"
1,12,103,"1f5930X3"
1,6,95,"1f5930X4"
1,5,104,"1f6a98X1"
1,5,100,"1f72a8X3"
1,5,105,"1fc76cX5"
1,6,101,"1f5a91X0"
1,6,106,"1f5a91X1"
1,5,95,"1f5a91X2"
1,8,94,"1f5a91X3"
1,8,100,"1f5a91X4"
1,6,111,"1f5a91X5"
1,7,110,"1f5a91X8"
1,8,97,"1f5b82X1"
1,10,83,"1f5b82X3"
1,5,94,"1f5b82X4"
1,6,97,"1f5b82X6"
1,6,97,"1f5b82X8"
1,5,91,"1f5b82X9"
1,7,87,"1f61b7X0"
1,6,101,"1f61b7X1"
1,7,90,"1f61b7X2"
1,6,100,"1f61b7X3"
1,6,97,"1f61b7X4"
1,7,106,"1f61b7X5"
1,5,105,"1f61b7X6"
1,6,94,"1f61b7X7"
1,6,89,"1f61b7X9"
1,5,98,"1f61b7Xa"
1,8,103,"1f61b7Xc"
1,8,106,"1f61b7Xd"
1,7,104,"1f6cc5X0"
1,5,101,"1f6cc5X3"
1,6,100,"1f6cc5X5"
1,7,98,"1f6cc5X6"
1,6,83,"1f6cc5X7"
1,6,99,"1f6cc5X8"
1,10,108,"1f6cc5X9"
1,9,89,"1f6cc5Xb"
1,6,97,"1f6cc5Xf"
1,6,94,"1f6cc5X10"
1,5,97,"1f7866X0"
1,6,82,"1f7866X2"
1,9,95,"1f7866X3"
1,5,112,"1f7866X5"
1,6,93,"1f7866X7"
1,6,103,"1f7866X8"
1,5,113,"1f7866X9"
1,5,75,"1f81ebX1"
1,7,110,"1f81ebX2"
1,5,75,"1f81ebX4"
1,7,93,"1f81ebX5"
1,5,105,"1f81ebXa"
1,9,105,"1f81ebXb"
1,6,94,"1f81ebXc"
1,7,102,"1f81ebXe"
1,5,110,"1f8278X0"
1,5,99,"1f8278X1"
1,5,98,"1f8278X2"
1,5,95,"1f8278X5"
1,5,93,"1f8278X7"
1,5,105,"1f8278X9"
1,5,96,"1f8580X1"
1,8,115,"1f8580X6"
1,7,109,"1f8580X7"
1,5,102,"1f8580X8"
1,6,80,"1f8580Xa"
1,5,99,"1f8580Xb"
1,7,108,"1f8662X0"
1,8,120,"1f8662X1"
1,6,115,"1f8662X3"
1,7,107,"1f8662X4"
1,8,84,"1f8662X5"
1,5,99,"1f8662X7"
1,5,82,"1fa79bX0"
1,5,111,"1fa79bX4"
1,9,105,"1fa79bX5"
1,6,108,"1fa79bX6"
1,7,98,"1fa79bX7"
1,8,96,"1fa79bXb"
1,9,94,"1fa79bXc"
1,7,98,"1fa79bXd"
1,8,117,"1fa9a9X0"
1,5,92,"1fa9a9X2"
1,7,101,"1fa9a9X3"
1,11,93,"1fa9a9X4"
1,6,86,"1fa9a9X5"
1,10,99,"1fa9a9X8"
1,5,103,"1fa9a9Xb"
1,6,105,"1fba05X3"
1,5,108,"1fba05X4"
1,6,106,"1fba05X5"
1,5,107,"1fba05X6"
1,7,109,"1fba05X7"
1,8,103,"1fba05X8"
1,7,98,"1fba05X9"
1,6,103,"1fba05Xb"
1,10,114,"1fba05Xd"
1,5,99,"1fbfcaX1"
1,6,101,"1fbfcaX8"
1,5,96,"1fbfcaXa"
1,5,103,"1fd27aX5"
1,8,83,"1fd27aX8"
1,5,99,"1fd774X5"
1,7,106,"1fd774X8"
1,5,97,"1fed67X6"
1,6,110,"1fed67X7"
1,11,92,"1f44d9X0"
1,7,105,"1f44d9X1"
1,9,100,"1f44d9X2"
1,12,103,"1f44d9X3"
1,23,108,"1f44d9X4"
1,12,94,"1f44d9X5"
1,13,119,"1f44d9X6"
1,16,97,"1f44d9X7"
1,14,98,"1f44d9X8"
1,14,112,"1f44d9X9"
1,17,95,"1f44d9Xa"
1,19,87,"1f44d9Xb"
1,10,102,"1f44d9Xc"
1,12,107,"1f45bdX0"
1,10,105,"1f45bdX1"
1,12,109,"1f45bdX2"
1,15,109,"1f45bdX3"
1,11,100,"1f45bdX4"
1,11,107,"1f45bdX5"
1,21,115,"1f45bdX6"
1,14,92,"1f45bdX7"
1,15,104,"1f45bdX8"
1,7,105,"1f45bdX9"
1,12,104,"1f4a21X0"
1,18,95,"1f4a21X1"
1,16,93,"1f4a21X2"
1,10,98,"1f4a21X3"
1,22,108,"1f4a21X4"
1,12,82,"1f4a21X5"
1,12,76,"1f4a21X6"
1,13,118,"1f4a21X7"
1,12,97,"1f4fe8X0"
1,15,100,"1f4fe8X1"
1,11,91,"1f4fe8X2"
1,20,98,"1f4fe8X3"
1,17,105,"1f4fe8X4"
1,9,96,"1f4fe8X5"
1,10,93,"1f4fe8X6"
1,10,95,"1f4fe8X7"
1,11,100,"1f4fe8X8"
1,8,111,"1f55b0X0"
1,10,96,"1f55b0X1"
1,11,101,"1f55b0X2"
1,17,126,"1f55b0X3"
1,14,99,"1f55b0X4"
1,8,89,"1f55b0X5"
1,5,112,"1f55b0X6"
1,6,97,"1f565aX0"
1,16,94,"1f565aX1"
1,15,98,"1f565aX2"
1,16,129,"1f565aX3"
1,10,112,"1f565aX4"
1,14,109,"1f565aX5"
1,7,84,"1f565aX6"
1,8,94,"1f565aX7"
1,5,101,"1f6cabX9"
1,12,84,"1f58a3X0"
1,15,103,"1f58a3X1"
1,13,79,"1f58a3X3"
1,11,111,"1f58a3X4"
1,9,95,"1f5dc0X0"
1,5,107,"1f5fbdXa"
1,5,90,"1fb6c4X2"
1,5,127,"1fb6c4Xa"
1,7,117,"1fb6c4Xc"
1,5,94,"201d53X3"
1,6,101,"1f5dc1X1"
1,8,105,"1f5dc1X2"
1,10,113,"1f5dc1X3"
1,7,103,"1f5dc1X4"
1,13,109,"1f5dc1X5"
1,15,100,"1f5dc1X7"
1,6,96,"1f5dc1X8"
1,7,105,"1f5dc1X9"
1,5,86,"1f5dc1Xa"
1,7,101,"1f5dc1Xb"
1,9,92,"1f5dc1Xc"
1,7,88,"1f5dc1Xe"
1,7,95,"1f62acX0"
1,7,105,"1f62acX1"
1,5,97,"1f62acX2"
1,7,116,"1f62acX3"
1,6,85,"1f62acX4"
1,10,86,"1f62acX5"
1,6,103,"1f62acX6"
1,8,98,"1f62acX7"
1,10,98,"1f62acX8"
1,10,111,"1f62acX9"
1,6,107,"1f62acXa"
1,10,96,"1f714bX0"
1,10,118,"1f714bX1"
1,9,92,"1f714bX2"
1,13,98,"1f714bX3"
1,5,104,"1f714bX5"
1,9,93,"1f714bX6"
1,5,89,"1f714bX7"
1,7,89,"1f714bX8"
1,9,108,"1f714bX9"
1,11,116,"1f714bXa"
1,6,92,"1f81f4X0"
1,8,104,"1f81f4X1"
1,8,96,"1f81f4X2"
1,12,112,"1f81f4X3"
1,9,104,"1f81f4X4"
1,6,110,"1f81f4X5"
1,10,115,"1f81f4X6"
1,12,103,"1f81f4X7"
1,7,97,"1f81f4X8"
1,6,107,"1f8972X0"
1,15,115,"1f8972X1"
1,7,117,"1f8972X2"
1,5,102,"1f8972X3"
1,10,102,"1f8972X4"
1,5,97,"1f8972X5"
1,6,100,"1f8972X6"
1,6,113,"1f8972X7"
1,11,98,"1f8972X8"
1,7,110,"1f8972X9"
1,9,106,"1f8972Xa"
1,8,101,"1f8972Xc"
1,6,99,"1f8972Xd"
1,6,99,"1f8a12X0"
1,6,108,"1f8a12X2"
1,6,93,"1f8a12X3"
1,12,123,"1f8a12X5"
1,8,111,"1f8f83X0"
1,7,109,"1f8f83X1"
1,7,121,"1f8f83X2"
1,12,92,"1f8f83X3"
1,11,111,"1f8f83X4"
1,6,89,"1f8f83X5"
1,9,110,"1f8f83X7"
1,6,105,"1f8f83X9"
1,6,95,"1f8f83Xb"
1,15,111,"1f8f83Xd"
1,6,101,"1f8f83Xe"
1,14,118,"1f8f83Xf"
1,8,105,"1fb62eX2"
1,8,99,"1fb62eX3"
1,5,96,"1fb62eX4"
1,8,99,"1fb62eX5"
1,9,104,"1fb62eX6"
1,6,111,"1fb62eX7"
1,5,92,"1fb62eX8"
1,5,100,"1fb62eX9"
1,5,98,"1fb62eXa"
1,7,97,"1fb62eXb"
1,10,94,"1fb62eXc"
1,5,94,"1fcd39X0"
1,9,113,"1fcd39X3"
1,8,126,"1fcd39X5"
1,5,116,"1fcd39X6"
1,5,99,"1fcd39X8"
1,9,112,"1fcd39X9"
1,6,107,"1fdd15X1"
1,8,97,"1fdd15X2"
1,11,94,"1fdd15X3"
1,5,90,"1fdd15X5"
1,6,89,"1fdd15X6"
1,6,87,"1fdd15X7"
1,5,102,"2001a1X4"
1,10,143,"2001a1X5"
1,5,116,"2001a1X9"
1,9,100,"2001a1Xd"
1,5,105,"201522X3"
1,5,112,"201c44X2"
1,5,105,"2077d1X7"
1,5,94,"20a482X1"
1,5,106,"20b527X5"
1,5,109,"21cedeX5"
1,6,105,"227b30X7"
1,5,83,"2001a2X2"
1,6,114,"200267X0"
1,5,102,"200267X7"
1,5,122,"2094adX3"
1,33,112,"1f3e88X0"
1,26,87,"1f3e88X1"
1,24,90,"1f3e88X2"
1,33,106,"1f3e88X3"
1,32,105,"1f3e88X4"
1,29,95,"1f3e88X5"
1,35,98,"1f3e8cX0"
1,30,88,"1f3e8cX1"
1,21,91,"1f3e8cX2"
1,28,103,"1f3e8cX3"
1,32,100,"1f3e8cX4"
1,30,102,"1f3e8cX5"
1,26,91,"1f3e8cX6"
1,35,109,"1f3e90X0"
1,33,103,"1f3e90X1"
1,32,108,"1f3e90X2"
1,24,111,"1f3e90X3"
1,25,87,"1f3e90X4"
1,25,75,"1f3e90X5"
1,40,104,"1f3e90X6"
1,22,100,"1f3e90X7"
1,27,85,"1f3e90X8"
1,20,94,"1f3e90X9"
1,25,99,"1f3e90Xa"
1,34,109,"1f3e90Xb"
1,30,102,"1f3e95X0"
1,30,90,"1f3e95X1"
1,23,91,"1f3e95X2"
1,31,101,"1f3e95X3"
1,27,112,"1f3e95X4"
1,35,102,"1f3e95X5"
1,32,108,"1f3e95X6"
1,25,105,"1f3e95X7"
1,22,89,"1f3e95X8"
1,35,93,"1f3e95X9"
1,25,100,"1f3ea1X0"
1,20,92,"1f3ea1X1"
1,31,106,"1f3ea1X2"
1,34,96,"1f3ea1X3"
1,30,98,"1f3ea1X4"
1,33,100,"1f3ea1X5"
1,32,104,"1f3ea1X6"
1,32,95,"1f3ea1X7"
1,31,95,"1f3ea1X8"
1,35,102,"1f3ea1X9"
1,28,112,"1f3eacX0"
1,32,121,"1f3eacX1"
1,31,105,"1f3eacX2"
1,33,105,"1f3eacX3"
1,35,101,"1f3eacX4"
1,31,87,"1f3eacX5"
1,36,107,"1f3eacX6"
1,26,102,"1f3eacX7"
1,31,108,"1f3eacX8"
1,29,98,"1f3eacX9"
1,25,96,"1f3eacXa"
1,41,114,"1f3eafX0"
1,32,99,"1f3eafX1"
1,33,100,"1f3eafX2"
1,38,123,"1f3eafX3"
1,35,126,"1f3eafX4"
1,23,88,"1f3eafX5"
1,22,96,"1f3ec4X0"
1,36,123,"1f3ec4X1"
1,28,95,"1f3ec4X2"
1,30,106,"1f3ec4X3"
1,24,101,"1f3ec4X4"
1,32,96,"1f3ec4X5"
1,33,116,"1f3ec4X6"
1,32,100,"1f3edcX0"
1,25,94,"1f3edcX1"
1,27,98,"1f3edcX2"
1,22,78,"1f3edcX3"
1,34,108,"1f3edcX4"
1,34,110,"1f3edcX5"
1,36,95,"1f3edcX6"
1,35,88,"1f3edcX7"
1,23,97,"1f3edcX8"
1,31,104,"1f3ee7X0"
1,33,101,"1f3ee7X1"
1,21,76,"1f3ee7X2"
1,25,99,"1f3ee7X3"
1,30,92,"1f3ee7X4"
1,37,102,"1f3ee7X5"
1,36,104,"1f3ee7X6"
1,29,101,"1f3ee7X7"
1,31,98,"1f3ee7X8"
1,35,121,"1f3ee7X9"
1,25,110,"1f3ee7Xa"
1,24,93,"1f3ee7Xb"
1,31,115,"1f3ee7Xc"
1,37,113,"1f3ee7Xd"
1,31,93,"1f3ee7Xe"
1,24,91,"1f3f6bX0"
1,32,101,"1f3f6bX1"
1,30,108,"1f3f6bX2"
1,24,95,"1f3f6bX3"
1,31,103,"1f3f6bX4"
1,25,94,"1f3f6bX5"
1,28,93,"1f3f6bX6"
1,30,89,"1f3f80X0"
1,23,71,"1f3f80X1"
1,19,101,"1f3f80X2"
1,22,99,"1f3f80X3"
1,34,94,"1f3f80X4"
1,39,105,"1f3f80X5"
1,20,96,"1f3f80X6"
1,27,98,"1f3f86X0"
1,26,91,"1f3f86X1"
1,26,89,"1f3f86X2"
1,27,109,"1f3f86X3"
1,30,99,"1f3f86X4"
1,31,99,"1f3f86X5"
1,32,112,"1f3f95X0"
1,26,111,"1f3f95X1"
1,23,119,"1f3f95X2"
1,19,77,"1f3f95X3"
1,33,95,"1f3f95X4"
1,30,104,"1f3f95X5"
1,32,104,"1f3f95X6"
1,30,91,"1f3f95X7"
1,30,103,"1f3fccX0"
1,34,99,"1f3fccX1"
1,39,112,"1f3fccX2"
1,37,105,"1f3fccX3"
1,16,95,"1f3fccX4"
1,24,97,"1f3fccX5"
1,26,89,"1f3fccX6"
1,32,94,"1f3fccX7"
1,28,90,"1f3fccX8"
1,30,110,"1f3fccX9"
1,23,98,"1f3fccXa"
1,28,86,"1f3fccXb"
1,23,90,"1f3fefX0"
1,27,101,"1f3fefX1"
1,36,98,"1f3fefX2"
1,34,115,"1f3fefX3"
1,31,103,"1f3fefX4"
1,31,93,"1f3fefX5"
1,21,110,"1f4010X0"
1,30,117,"1f4010X1"
1,16,91,"1f4010X2"
1,17,113,"1f4010X3"
1,25,111,"1f4010X4"
1,27,126,"1f4010X5"
1,30,100,"1f4010X6"
1,21,83,"1f4010X7"
1,26,106,"1f4010X8"
1,24,92,"1f4010X9"
1,27,96,"1f4010Xa"
1,8,103,"1f4047X0"
1,15,100,"1f4047X1"
1,11,93,"1f40a1X0"
1,5,93,"1f40a1X1"
1,8,90,"1f40a1X2"
1,8,117,"1f40a1X3"
1,14,105,"1f40a1X4"
1,15,108,"1f40a1X5"
1,11,116,"1f40a1X6"
1,13,102,"1f40a1X7"
1,12,105,"1f40a1X8"
1,15,113,"1f40a1X9"
1,6,85,"1f40a1Xa"
1,12,114,"1f40a1Xb"
1,9,100,"1f40a1Xc"
1,8,108,"1f40a1Xd"
1,13,85,"1f40a1Xe"
1,7,93,"1f40a1Xf"
1,7,90,"1f40a1X10"
1,8,109,"1f40a1X11"
1,18,110,"1f40a1X12"
1,10,83,"1f411bX0"
1,8,93,"1f411bX1"
1,11,114,"1f411bX2"
1,12,94,"1f411bX3"
1,14,129,"1f422bX0"
1,7,85,"1f422bX1"
1,10,109,"1f422bX2"
1,17,126,"1f422bX3"
1,6,98,"1f422bX4"
1,8,90,"1f422bX5"
1,9,92,"1f422bX6"
1,9,104,"1f422bX7"
1,11,82,"1f422bX8"
1,8,83,"1f422bX9"
1,7,100,"1f422bXa"
1,10,84,"1f422bXb"
1,8,104,"1f42bbX0"
1,12,97,"1f42bbX1"
1,12,85,"1f42bbX2"
1,6,97,"1f42bbX3"
1,9,106,"1f42bbX4"
1,18,106,"1f42bbX5"
1,14,111,"1f42bbX6"
1,8,98,"1f4be6X0"
1,7,110,"1f4be6X1"
1,10,100,"1f4be6X2"
1,13,107,"1f4be6X3"
1,10,105,"1f4be6X4"
1,10,99,"1f4be6X5"
1,10,110,"1f4be6X6"
1,15,98,"1f4be6X7"
1,18,117,"1f4be6X8"
1,14,103,"1f4eedX0"
1,10,95,"1f4eedX1"
1,11,110,"1f4eedX2"
1,8,86,"1f4eedX3"
1,13,104,"1f4eedX4"
1,9,104,"1f4eedX5"
1,7,102,"1f4eedX6"
1,8,97,"1f4eedX7"
1,15,96,"1f4eedX8"
1,7,113,"1f4f07X0"
1,10,90,"1f4f07X1"
1,8,96,"1f4f07X2"
1,12,100,"1f4f07X3"
1,13,90,"1f4f07X4"
1,10,99,"1f4f29X0"
1,12,98,"1f4f29X2"
1,14,95,"1f4f29X3"
1,9,112,"1f4f29X4"
1,5,101,"1f4f29X5"
1,15,99,"1f4f29X6"
1,10,90,"1f4f29X7"
1,11,101,"1f510cX0"
1,10,88,"1f510cX1"
1,11,111,"1f510cX2"
1,8,89,"1f510cX3"
1,6,103,"1f510cX4"
1,10,84,"1f510cX5"
1,7,80,"1f510cX6"
1,12,107,"1f510cX7"
1,9,96,"1f510cX8"
1,6,73,"1f510cX9"
1,9,109,"1f5e79X0"
1,11,110,"1f5e79X1"
1,10,104,"1f5e79X2"
1,12,113,"1f5e79X3"
1,8,88,"1f5e79X4"
1,13,102,"1f5e79X5"
1,13,98,"1f5e79X6"
1,10,105,"1f5e79X7"
1,5,92,"1f5e79X8"
1,12,108,"1f5e79X9"
1,8,93,"1f5e79Xa"
1,15,93,"1f5e79Xb"
1,6,93,"1f5e79Xc"
1,12,100,"1f79b3X0"
1,14,94,"1f79b3X1"
1,12,90,"1f79b3X2"
1,11,99,"1f79b3X3"
1,9,86,"1f79b3X4"
1,7,89,"1f79b3X5"
1,17,102,"1f79b3X6"
1,12,97,"1f79b3X7"
1,14,107,"1f79b3X8"
1,9,100,"1f8f97X0"
1,13,107,"1f8f97X1"
1,9,91,"1f8f97X2"
1,12,106,"1f8f97X3"
1,11,95,"1f8f97X4"
1,12,102,"1f8f97X7"
1,10,110,"1f8f97X8"
1,12,86,"1f8f97X9"
1,12,98,"1f8f97Xa"
1,5,105,"1f8f97Xb"
1,8,100,"1f8f97Xc"
1,14,113,"1f92f6X0"
1,13,106,"1f92f6X1"
1,8,80,"1f92f6X2"
1,12,97,"1f92f6X3"
1,10,110,"1f92f6X4"
1,9,79,"1f92f6X5"
1,12,95,"1fae2dX0"
1,9,94,"1fae2dX1"
1,12,125,"1fae2dX2"
1,15,125,"1fae2dX3"
1,8,100,"1fae2dX4"
1,13,113,"1fae2dX5"
1,8,104,"1fae2dX6"
1,10,105,"1fae2dX7"
1,15,110,"1fae2dX8"
1,9,82,"1fae2dX9"
1,16,113,"1fae2dXa"
1,6,89,"1fae2dXb"
1,11,109,"1fae2dXc"
1,13,96,"1fae2dXd"
1,7,110,"1fb68aX0"
1,9,88,"1fb68aX1"
1,10,97,"1fb68aX2"
1,9,102,"1fb68aX3"
1,9,110,"1fb68aX4"
1,5,99,"1fb68aX5"
1,10,89,"1fb68aX6"
1,12,114,"1fb68aX7"
1,17,96,"1fb68aX8"
1,6,85,"1fb68aX9"
1,12,96,"1fb68aXa"
1,8,86,"1fb68aXb"
1,16,117,"1fb68aXc"
1,17,119,"1fb68aXd"
1,18,98,"1fb68aXe"
1,6,85,"1fc3c9X0"
1,7,84,"1fc3c9X1"
1,6,99,"1fc3c9X2"
1,10,100,"1fc3c9X3"
1,9,110,"1fc3c9X4"
1,9,113,"1fc3c9X5"
1,11,96,"1fc3c9X6"
1,10,91,"1fc3c9X7"
1,12,106,"1fc3c9X8"
1,10,103,"1fc4cfX0"
1,11,104,"1fc4cfX1"
1,12,92,"1fc4cfX2"
1,16,108,"1fc4cfX3"
1,7,88,"1fc4cfX4"
1,10,101,"1fc4cfX5"
