clone,alt,depth,id
1,49,102,d26f156X4
1,46,88,d26f156X5
1,49,89,d26f156X6
1,51,112,d26f180X0
1,38,92,d26f180X1
1,51,110,d26f180X2
1,38,89,d26f180X3
1,44,99,d26f180X4
1,43,100,d26f180X5
1,45,109,d26f180X6
1,43,102,d26f180X7
1,38,80,d26f18aX0
1,47,92,d26f18aX1
1,40,100,d26f18aX2
1,46,98,d26f18aX3
1,43,105,d26f18aX4
1,41,95,d26f18aX5
1,39,93,d26f18aX6
1,47,107,d26f18aX7
1,56,119,d26f18aX8
1,54,105,d26f18aX9
1,51,105,d26f18aXa
1,47,92,d26f4c7X0
1,36,77,d26f4c7X1
1,56,111,d26f4c7X2
1,49,95,d26f4c7X3
1,49,102,d26f4c7X4
1,35,100,d26f4c7X5
1,42,97,d26f4c7X6
1,50,103,d26f4c7X7
1,38,87,d26f534X0
1,47,104,d26f534X1
1,45,95,d26f534X2
1,54,111,d26f534X3
1,49,103,d26f534X4
1,36,85,d26f534X5
1,34,86,d26f534X6
1,47,100,d26f534X7
1,55,108,d26f601X0
1,49,98,d26f601X1
1,39,97,d26f601X2
1,60,121,d26f601X3
1,48,114,d26f601X4
1,50,113,d26f601X5
1,43,83,d26f601X6
1,47,94,d26f601X7
1,49,105,d26f601X8
1,48,94,d26f601X9
1,51,108,d26f601Xa
1,55,114,d26f601Xb
1,51,121,d26f601Xc
1,55,105,d26f601Xd
1,36,95,d26f779X0
1,41,88,d26f779X1
1,44,96,d26f779X2
1,35,91,d26f779X3
1,57,109,d26f779X4
1,45,102,d26f779X5
1,39,80,d26f779X6
1,40,88,d26f779X7
1,41,85,d26f9eeX0
1,50,99,d26f9eeX1
1,36,88,d26f9eeX2
1,55,106,d26f9eeX3
1,59,109,d26f9eeX4
1,46,91,d26f9eeX5
1,42,96,d26f9eeX6
1,59,120,d26f9eeX7
1,56,114,d26fc25X0
1,54,113,d26fc25X1
1,43,95,d26fc25X2
1,48,111,d26fc25X3
1,45,99,d26fc25X4
1,35,74,d26fc25X5
1,43,93,d26fc25X6
1,41,89,d26fc25X7
1,47,98,d26fc25X8
1,43,97,d26fc25X9
1,51,106,d270a31X0
1,43,99,d270a31X1
1,47,104,d270a31X2
1,55,115,d270a31X3
1,43,80,d270a31X4
1,46,103,d270a31X5
1,50,104,d270a31X6
1,45,93,d270a31X7
1,52,96,d270a31X8
1,10,77,d270c18X3
1,9,111,d270c18X5
1,7,104,d27174fX0
1,9,97,d27174fX1
1,7,107,d27174fX2
1,13,89,d27174fX3
1,8,98,d27174fX4
1,5,92,d27174fX5
1,6,99,d27174fX7
1,11,121,d27174fX8
1,8,117,d27174fXa
1,12,107,d27174fXb
1,10,102,d272891X1
1,7,90,d272891X2
1,7,108,d272891X3
1,10,97,d272891X4
1,5,107,d272891X7
1,6,86,d272891X9
1,6,108,d272891Xa
1,7,100,d272dffX1
1,7,102,d272dffX4
1,6,111,d272dffX5
1,9,93,d272dffX6
1,7,90,d272dffX7
1,5,98,d272dffX8
1,10,95,d272dffX9
1,6,92,d2735d4X3
1,7,85,d2735d4X4
1,5,80,d2735d4X5
1,7,115,d2735d4X6
1,5,96,d2735d4X8
1,9,111,d2735d4X9
1,6,112,d2735d4Xa
1,5,114,d2735d4Xb
1,7,94,d2735d4Xc
1,11,115,d2735d4Xd
1,6,106,d2741d0X0
1,12,103,d2741d0X2
1,7,103,d2741d0X4
1,10,106,d2741d0X5
1,8,104,d2741d0X6
1,8,71,d2741d0X7
1,10,107,d2741d0X9
1,12,90,d2741d0Xa
1,8,104,d2741d0Xb
1,6,104,d2741d0Xc
1,6,106,d275781X0
1,10,119,d275781X2
1,13,127,d275781X4
1,7,109,d275781X5
1,7,100,d275781X6
1,6,93,d275781X7
1,10,101,d275781X8
1,7,105,d275781X9
1,9,112,d277907X1
1,6,97,d277907X2
1,8,124,d277907X3
1,5,75,d277907X5
1,6,105,d277907X6
1,6,99,d277907X7
1,5,89,d278e35X0
1,7,108,d278e35X1
1,7,90,d278e35X2
1,9,93,d278e35X4
1,8,115,d278e35X5
1,8,92,d278e35X6
1,6,110,d278e35X7
1,9,87,d278e35X8
1,7,93,d27a3eeX0
1,6,99,d27a3eeX2
1,9,111,d27a3eeX3
1,5,93,d27a3eeX4
1,5,89,d27a3eeX6
1,5,120,d27a3eeX7
1,6,103,d27a3eeX8
1,8,101,d27aa33X0
1,8,103,d27aa33X1
1,6,87,d27aa33X2
1,15,90,d27aa33X3
1,11,124,d27aa33X4
1,8,101,d27fa3dX0
1,7,104,d27fa3dX1
1,9,82,d27fa3dX2
1,5,102,d27fa3dX6
1,9,99,d27fa3dX7
1,12,115,d27fb2eX1
1,6,106,d27fb2eX2
1,10,117,d27fb2eX3
1,5,106,d27fb2eX4
1,6,111,d27fb2eX5
1,8,95,d27fb2eX6
1,7,86,d27fb2eX8
1,5,100,d280afcX0
1,10,97,d280afcX1
1,5,90,d280afcX2
1,8,102,d280afcX3
1,6,111,d280afcX4
1,5,93,d280afcX5
1,5,104,d280afcX6
1,9,93,d280afcX7
1,8,111,d280afcX9
1,6,106,d280afcXb
1,10,87,d28385cX0
1,7,98,d28385cX1
1,9,101,d28385cX3
1,9,111,d28385cX4
1,7,93,d28385cX5
1,6,119,d28385cX6
1,10,111,d28385cX7
1,7,96,d28385cX8
1,7,108,d28385cX9
1,6,96,d284ba1X0
1,9,99,d284ba1X1
1,8,97,d284ba1X4
1,12,117,d284ba1X6
1,5,96,d284ba1X7
1,6,97,d284ba1X9
1,9,103,d284ba1Xb
1,6,94,d2852fcX0
1,5,104,d2852fcX1
1,5,87,d2852fcX2
1,6,99,d2852fcX3
1,7,102,d2852fcX4
1,5,79,d2852fcX6
1,7,108,d2852fcX7
1,6,103,d2852fcX8
1,6,108,d2852fcXa
1,5,94,d2852fcXb
1,5,95,d2852fcXc
1,6,117,d2852fcXd
1,6,106,d2855ceX0
1,10,91,d2855ceX1
1,6,100,d2855ceX2
1,6,119,d2855ceX3
1,8,97,d2855ceX6
1,12,104,d2855ceX7
1,5,109,d2855ceX8
1,8,90,d2873a9X1
1,9,103,d2873a9X2
1,7,101,d2873a9X3
1,10,117,d2873a9X4
1,8,103,d2873a9X6
1,6,111,d2873a9X8
1,10,88,d287bb4X0
1,7,102,d287bb4X1
1,6,93,d287bb4X2
1,6,96,d287bb4X3
1,6,110,d287bb4X4
1,7,102,d287bb4X5
1,6,99,d287f73X0
1,6,104,d287f73X2
1,5,89,d287f73X3
1,5,98,d287f73X4
1,6,118,d287f73X5
1,7,97,d287f73X6
1,8,117,d287f73X7
1,6,110,d28bea9Xc
1,5,114,d28c454X1
1,5,110,d28c454X8
1,5,99,d28d380X4
1,5,94,d28d380X6
1,5,116,d28f998X5
1,7,115,d28f998X7
1,5,122,d292771X1
1,6,106,d2b9d0dX2
1,7,112,d28beaaX0
1,6,96,d28beaaX3
1,6,95,d28d3a0X1
1,5,90,d2933f4X3
1,5,93,d29562fX3
1,8,114,d29562fX5
1,5,95,d29562fX9
1,5,107,d29c74dX2
1,5,101,d29c74dXf
1,5,87,d29d92cX1
1,5,105,d29ea2aX1
1,6,98,d29f582X2
1,5,90,d2a15eaX4
1,7,89,d2a6a8dX0
1,5,103,d2a71c2X4
1,6,126,d2a71c2X5
1,5,123,d2ae0dcX0
1,39,96,d270c19X0
1,49,87,d270c19X1
1,35,92,d270c19X2
1,32,82,d270c19X3
1,39,100,d270c19X4
1,42,100,d270c19X5
1,31,90,d270c19X6
1,36,115,d270c19X7
1,36,94,d27167bX0
1,47,106,d27167bX1
1,26,82,d27167bX2
1,45,100,d27167bX3
1,44,102,d27167bX4
1,39,89,d27167bX5
1,41,101,d271726X0
1,41,101,d271726X1
1,28,93,d271726X2
1,26,99,d271726X3
1,29,96,d271726X4
1,23,83,d271bb0X0
1,36,103,d271bb0X1
1,23,102,d271bb0X2
1,34,98,d271bb0X3
1,31,123,d271bb0X4
1,37,100,d271bb0X5
1,29,104,d271bb0X6
1,31,106,d271bb0X7
1,32,99,d271bb0X8
1,32,99,d271bb0X9
1,24,98,d27261eX0
1,29,89,d27261eX1
1,29,109,d27261eX2
1,21,88,d27261eX3
1,26,117,d27261eX4
1,37,98,d27261eX5
1,29,87,d27261eX6
1,28,97,d27261eX7
1,28,99,d27261eX8
1,37,118,d27261eX9
1,29,105,d27261eXa
1,39,94,d2726aeX0
1,39,96,d2726aeX1
1,23,89,d2726aeX2
1,25,96,d2726aeX3
1,24,100,d2726aeX4
1,32,95,d2726aeX5
1,27,98,d2726aeX6
1,33,89,d2726aeX7
1,27,112,d2726aeX8
1,28,104,d2726aeX9
1,36,83,d2726aeXa
1,30,103,d2726f5X0
1,32,94,d2726f5X1
1,27,100,d2726f5X2
1,31,104,d2726f5X3
1,27,83,d2726f5X4
1,24,92,d2726f5X5
1,29,96,d2726f5X6
1,40,107,d272737X0
1,31,97,d272737X1
1,35,120,d272737X2
1,31,114,d272737X3
1,34,85,d272737X4
1,24,111,d272737X5
1,24,82,d272737X6
1,39,111,d272737X7
1,27,88,d2736e0X0
1,32,89,d2736e0X1
1,30,100,d2736e0X2
1,32,105,d2736e0X3
1,20,88,d2736e0X4
1,29,94,d2736e0X5
1,36,102,d2736e0X6
1,36,108,d2736e0X7
1,24,89,d2736e0X8
1,25,93,d2736e0X9
1,27,107,d2736e0Xa
1,6,118,d273a0cX0
1,11,102,d273a0cX2
1,7,87,d273a0cX3
1,5,94,d273a0cX5
1,8,125,d273a0cX6
1,7,95,d273a0cX8
1,7,108,d273a0cX9
1,5,104,d273b88X0
1,5,89,d273b88X1
1,5,84,d273b88X3
1,5,88,d273b88X4
1,10,122,d273b88X6
1,6,96,d273b88X7
1,6,90,d273b88X8
1,10,98,d273b88Xa
1,6,87,d2757c6X0
1,8,109,d2757c6X2
1,6,99,d275983X0
1,8,115,d275983X1
1,8,114,d275983X3
1,10,107,d275983X4
1,9,107,d275983X5
1,9,108,d275983X7
1,6,117,d275bbfX0
1,6,101,d275bbfX1
1,7,99,d275bbfX2
1,7,88,d275bbfX4
1,6,88,d275bbfX5
1,6,102,d275bbfX6
1,7,115,d275bbfX7
1,6,93,d275bbfXb
1,6,113,d275bbfXc
1,7,104,d2768d7X1
1,5,78,d2768d7X2
1,7,99,d2768d7X3
1,5,90,d2768d7X5
1,6,106,d2768d7X6
1,5,84,d276d78X1
1,5,103,d276d78X6
1,5,110,d2773d5X0
1,7,101,d2773d5X1
1,8,96,d2773d5X3
1,8,105,d2773d5X5
1,7,100,d2773d5X6
1,6,96,d2773d5X8
1,7,113,d2784b4X2
1,5,101,d2784b4X3
1,5,111,d2784b4X4
1,6,118,d2784b4X6
1,6,105,d2784b4X7
1,5,98,d278af6X0
1,5,97,d278af6X2
1,5,91,d278af6X6
1,6,82,d278af6X7
1,5,102,d278af6X9
1,6,101,d278af6Xb
1,6,84,d278af6Xc
1,10,91,d279086X0
1,9,107,d279086X1
1,6,103,d279086X2
1,6,118,d279086X6
1,7,102,d279086X7
1,7,111,d2798f0X1
1,6,111,d2798f0X5
1,5,93,d2798f0X7
1,5,94,d2798f0X8
1,5,104,d2798f0X9
1,5,111,d2799aeX1
1,5,106,d2799aeX3
1,8,108,d2799aeXa
1,7,98,d2799aeXb
1,5,113,d279bf0X5
1,6,111,d279bf0X7
1,5,94,d279bf0X8
1,7,109,d279c8dX3
1,9,94,d279c8dX4
1,5,104,d279c8dX7
1,8,109,d27a241X0
1,5,117,d27a241X1
1,5,117,d27a241X5
1,5,113,d27db43X3
1,6,106,d27db43X7
1,5,84,d27e0f5X1
1,8,101,d27e0f5X2
1,6,99,d27e0f5X6
1,5,95,d27f404X1
1,5,118,d27f404X5
1,7,103,d27f404X10
1,8,88,d27f404X11
1,6,86,d2803c7X0
1,5,105,d283098X0
1,5,107,d283098X3
1,5,99,d283098X4
1,7,109,d284c39X0
1,6,98,d284c39X5
1,6,121,d284c39Xa
1,7,103,d2863beX1
1,8,102,d2863beX3
1,8,110,d2863beX5
1,7,107,d2863beX8
1,6,111,d287be5X2
1,5,112,d287be5Xc
1,5,88,d2888d1X6
1,5,96,d2888d1X9
1,6,121,d2888d1Xa
1,7,111,d28d34cX5
1,7,93,d291c9cX2
1,5,100,d291c9cX3
1,5,106,d291c9cX4
1,5,108,d291c9cX6
1,7,124,d292bd8X4
1,5,96,d292bd8X7
1,5,106,d292bd8X8
1,5,100,d292bd8Xa
1,5,105,d2949b1X4
1,6,105,d2949b1X5
1,8,104,d2952cdX0
1,5,110,d2952cdX3
1,5,100,d296ba5X2
1,6,107,d2993a6X1
1,5,106,d2993a6X4
1,9,97,d2993a6X7
1,5,99,d299e10X0
1,5,91,d299e10X4
1,5,93,d299e10X9
1,7,107,d299e10Xc
1,6,112,d299e10Xd
1,6,102,d29e75aX0
1,5,102,d29e75aX6
1,5,83,d2a2197X0
1,5,83,d2a2197X5
1,6,99,d2a2197X6
1,6,114,d2a2197X8
1,6,114,d2a2197X9
1,5,100,d2a3b72X5
1,5,103,d2a46c6X0
1,6,105,d2a46c6X1
1,5,105,d2aac61X3
1,5,126,d2ac55dX4
1,6,118,d2b42f9X4
1,5,109,d2b42f9X5
1,5,109,d2b6903X2
1,21,100,d273a0dX0
1,35,120,d273a0dX1
1,29,96,d273a0dX2
1,20,104,d273a0dX3
1,28,109,d273a0dX4
1,22,106,d273a0dX5
1,34,95,d273a0dX6
1,23,100,d273a0dX7
1,27,99,d273a0dX8
1,23,92,d273a0dX9
1,27,95,d273aa6X0
1,33,101,d273aa6X1
1,26,97,d273aa6X2
1,25,88,d273aa6X3
1,32,95,d273aa6X4
1,30,102,d273aa6X5
1,30,103,d273aa6X6
1,24,109,d273aa6X7
1,32,118,d273aa6X8
1,24,104,d273aa6X9
1,29,101,d273aa6Xa
1,25,95,d273b34X0
1,26,89,d273b34X1
1,26,110,d273b34X2
1,19,91,d273b34X3
1,22,99,d273b34X4
1,27,96,d273b34X5
1,32,100,d273b34X6
1,28,101,d273b34X7
1,14,112,d273f41X0
1,16,89,d273f41X1
1,18,102,d273f41X2
1,25,105,d273f41X3
1,19,100,d273f41X4
1,20,92,d273f41X5
1,13,80,d273f41X6
1,27,110,d273f41X7
1,18,108,d273f41X8
1,20,110,d2745fcX0
1,13,102,d2745fcX1
1,16,95,d2745fcX2
1,23,95,d2745fcX3
1,21,105,d2745fcX4
1,17,96,d2745fcX5
1,21,104,d2745fcX6
1,22,101,d2745fcX7
1,14,98,d2745fcX8
1,29,102,d2745fcX9
1,20,105,d274fd5X0
1,10,93,d274fd5X1
1,24,107,d274fd5X2
1,16,91,d275001X0
1,21,88,d275001X1
1,19,112,d275001X2
1,20,85,d275001X3
1,16,100,d275001X4
1,18,111,d275001X5
1,13,99,d275001X6
1,22,110,d275001X7
1,17,92,d275001X8
1,19,94,d275001X9
1,27,123,d275001Xa
1,21,100,d275001Xb
1,19,96,d2755a0X0
1,23,92,d2755a0X1
1,20,102,d2755a0X2
1,13,82,d2755a0X3
1,34,117,d276d91X0
1,10,83,d276d91X1
1,21,97,d276d91X2
1,27,106,d276d91X3
1,22,96,d276d91X4
1,17,96,d276d91X5
1,16,104,d277b2eX0
1,21,117,d277b2eX1
1,16,74,d277b2eX2
1,14,91,d277b2eX3
1,23,88,d277b2eX4
1,20,99,d277b2eX5
1,16,103,d277b2eX6
1,17,107,d277b2eX7
1,24,96,d277b2eX8
1,23,95,d277b2eX9
1,8,106,d27da80X0
1,24,110,d27da80X1
1,13,99,d27da80X2
1,16,111,d27da80X3
1,23,114,d27da80X4
1,15,96,d27da80X5
1,20,108,d27da80X6
1,22,92,d27da80X7
1,12,80,d27da80X8
1,15,97,d27dabfX0
1,18,119,d27dabfX1
1,21,102,d27dabfX2
1,15,93,d27dabfX3
1,23,107,d27dabfX4
1,18,106,d27dabfX5
1,20,89,d27dabfX6
1,19,98,d27dabfX7
1,21,115,d27dabfX8
1,16,91,d27dabfX9
1,17,116,d27dabfXa
1,21,109,d27dabfXb
1,23,91,d27dabfXc
1,21,89,d27dabfXd
1,20,101,d27dabfXe
1,26,99,d27dabfXf
1,24,122,d27fd70X0
1,21,101,d27fd70X1
1,13,93,d27fd70X2
1,29,113,d27fd70X3
1,22,111,d27fd70X4
1,20,107,d27fd70X5
1,13,108,d27fd70X6
1,18,98,d27fd70X7
1,20,91,d27fd70X8
1,25,95,d281ddbX0
1,23,108,d281ddbX1
1,8,91,d281ddbX2
1,14,79,d281ddbX3
1,20,110,d281ddbX4
1,20,103,d281ddbX5
1,15,93,d281ddbX6
1,17,84,d281ddbX7
1,24,88,d281ddbX8
1,16,98,d281ddbX9
1,25,111,d281ddbXa
1,29,104,d281ddbXb
1,18,93,d281ddbXc
1,24,96,d2834d5X0
1,24,106,d2834d5X1
1,21,102,d2834d5X2
1,14,99,d2834d5X3
1,26,100,d2834d5X4
1,17,83,d2834d5X5
1,25,107,d2834d5X6
1,30,84,d2834d5X7
1,21,97,d2834d5X8
1,16,84,d2834d5X9
1,24,109,d2834d5Xa
1,19,104,d283fceX0
1,16,87,d283fceX1
1,13,99,d283fceX2
1,26,102,d283fceX3
1,18,97,d283fceX4
1,32,109,d283fceX5
1,21,107,d283fceX6
1,20,92,d283fceX7
1,13,111,d283fceX8
1,18,105,d28439eX0
1,14,79,d28439eX1
1,14,104,d28439eX2
1,25,103,d28439eX3
1,26,113,d28439eX4
1,17,101,d28439eX5
1,23,105,d2882c5X0
1,25,123,d2882c5X1
1,16,91,d2882c5X2
1,23,104,d2882c5X3
1,17,98,d2882c5X4
1,15,101,d2882c5X5
1,19,84,d2882c5X6
1,19,101,d2882c5X7
1,16,88,d2882c5X8
1,22,98,d2882c5X9
1,17,94,d2882c5Xa
1,25,108,d289e74X0
1,16,101,d289e74X1
1,23,112,d289e74X2
1,14,91,d289e74X3
1,20,99,d289e74X4
1,18,104,d289e74X5
1,14,86,d289e74X6
1,12,81,d28befcX0
1,22,100,d28befcX1
1,27,106,d28befcX2
1,17,104,d28befcX3
1,27,104,d28befcX4
1,23,110,d28befcX5
1,25,101,d28befcX6
1,16,93,d28befcX7
1,23,81,d28befcX8
1,23,101,d28befcX9
1,21,121,d28c66aX0
1,26,101,d28c66aX1
1,19,95,d28c66aX2
1,15,92,d28c66aX3
1,12,99,d28c66aX4
1,21,104,d28c66aX5
1,19,108,d28c66aX6
1,22,94,d28c66aX7
1,13,90,d28c66aX8
1,15,85,d28c66aX9
1,15,94,d28c736X0
1,22,96,d28c736X1
1,13,102,d28c736X2
1,14,85,d28c736X3
1,15,98,d28c736X4
1,18,97,d28c736X5
1,19,106,d28c736X6
1,19,110,d28c736X7
1,13,93,d28c736X8
1,13,91,d28c736X9
1,17,113,d28c736Xa
1,21,84,d29387cX0
1,21,101,d29387cX1
1,19,92,d29387cX2
1,17,89,d29387cX3
1,19,116,d29387cX4
1,18,98,d29387cX5
1,26,106,d29387cX6
1,19,97,d29387cX7
1,14,116,d29387cX8
1,18,84,d29387cX9
1,27,102,d29387cXa
1,14,95,d29387cXb
1,17,101,d29629bX0
1,16,112,d29629bX1
1,18,98,d29629bX2
1,18,95,d29629bX3
1,15,98,d29629bX4
1,30,120,d29629bX5
1,16,110,d29629bX6
1,19,115,d29629bX7
1,22,94,d29629bX8
1,13,91,d297943X0
1,17,99,d297943X1
1,7,92,d297943X2
1,33,124,d297943X3
1,16,86,d297943X4
1,26,101,d297943X5
1,12,103,d297943X6
1,21,107,d297943X7
1,19,110,d297943X8
1,17,100,d297943X9
1,13,97,d299757X0
1,27,121,d299757X1
1,12,96,d299757X2
1,12,95,d299757X3
1,15,100,d299757X4
1,25,112,d299757X5
1,19,102,d299757X6
1,17,93,d299757X7
1,22,95,d299757X8
1,25,105,d299757X9
1,22,112,d299757Xa
1,17,118,d299757Xb
1,18,102,d299757Xc
1,25,109,d299757Xd
1,23,117,d299757Xe
1,14,98,d29a56cX0
1,10,95,d29a56cX1
1,19,83,d29a56cX2
1,18,93,d29a56cX3
1,18,96,d29a56cX4
1,9,95,d29a56cX5
1,22,102,d29a56cX6
1,21,85,d29a56cX7
1,14,100,d29a56cX8
1,16,100,d29a56cX9
1,17,113,d29a56cXa
1,14,104,d29a56cXb
1,24,110,d29a56cXc
1,11,108,d29f22dX0
1,9,88,d29f22dX1
1,5,111,d29f22dX3
1,5,87,d2a3d5bX2
1,6,114,d2a3d5bX3
1,8,94,d2a56aeX1
1,5,102,d2a56aeX3
1,7,100,d2a56aeX5
1,7,123,d2a56aeX6
1,5,93,d2a56aeX8
1,6,106,d2a56aeXc
1,5,99,d2a56aeXd
1,5,102,d2aa454X0
1,6,95,d2aa454X3
1,5,108,d2aa454X7
1,5,107,d2aa454X9
1,6,98,d2aa675X4
1,5,116,d2aa675X5
1,5,97,d2ad87aX0
1,6,107,d2ad87aX3
1,5,111,d2ad87aX4
1,6,108,d2ad87aX7
1,6,96,d2ad87aXa
1,6,99,d2b0e2bX1
1,5,100,d2b0e2bX2
1,5,91,d2b0e2bX4
1,5,108,d2b0e2bX5
1,5,90,d2b1307X1
1,5,97,d2b7c12X3
1,5,107,d2b9c98X3
1,6,107,d2b9c98X4
1,5,109,d2b9c98X6
1,6,99,d2b9c98X8
1,5,99,d2cbf1cX7
1,6,106,d2cbf1cX9
1,17,108,d29f22eX0
1,15,94,d29f22eX1
1,17,86,d29f22eX2
1,12,94,d29f22eX3
1,16,88,d29f22eX4
1,11,93,d29f22eX5
1,16,97,d29f22eX6
1,5,114,d29f3aaX0
1,7,91,d29f3aaX3
1,7,107,d29f3aaX4
1,5,111,d29f3aaX6
1,5,120,d29f3aaX7
1,5,109,d2a683fX1
1,5,103,d2a7894X0
1,5,91,d2a7894X3
1,6,104,d2a1141X0
1,6,113,d2a1141X6
1,7,92,d2a1141X9
1,6,100,d2a20bdX3
1,5,121,d2a404eX5
1,6,114,d2a608aX4
1,6,102,d2a608aX8
1,5,88,d2aa05dX4
1,6,87,d2aa05dX9
1,5,112,d2ab1c7X9
1,5,98,d29f3abX0
1,12,98,d29f3abX2
1,8,89,d29f3abX3
1,10,105,d29f3abX4
1,10,94,d2a0c98X0
1,7,106,d2a0c98X3
1,5,95,d2a0c98X5
1,7,85,d2a0c98X6
1,6,91,d2a0c98X7
1,6,96,d2a0c98X8
1,9,124,d2a0c98X9
1,8,100,d2a0c98Xa
1,8,101,d2a0c98Xb
1,10,94,d2a0c98Xc
1,6,83,d2a37acX0
1,7,113,d2a37acX1
1,7,104,d2a37acX2
1,9,102,d2a37acX3
1,8,89,d2a37acX4
1,7,96,d2a6ecfX0
1,10,112,d2a6ecfX2
1,9,107,d2aa535X0
1,6,112,d2aa535X1
1,6,96,d2af077X0
1,6,92,d2af077X1
1,6,117,d2af077X2
1,6,96,d2af077X3
1,5,91,d2af077X4
1,8,85,d2af077X5
1,5,113,d2af077X6
1,8,118,d2af077X7
1,5,96,d2af077X9
1,7,104,d2af077Xa
1,6,109,d2af077Xb
1,5,104,d2af077Xc
1,8,89,d2af077Xd
1,8,99,d2b07a4X0
1,7,70,d2b07a4X1
1,10,101,d2b07a4X3
1,6,107,d2b07a4X4
1,9,92,d2b07a4X6
1,12,98,d2b3616X0
1,5,86,d2b3616X2
1,10,92,d2b3616X4
1,8,108,d2b3616X5
1,6,114,d2b3616X7
1,5,86,d2b3616X8
1,7,107,d2b43ccX0
1,7,100,d2b43ccX2
1,10,108,d2b43ccX3
1,7,117,d2b43ccX4
1,8,97,d2b48daX0
1,8,117,d2b48daX1
1,7,97,d2b48daX2
1,5,107,d2b48daX3
1,7,93,d2b48daX4
1,6,103,d2b48daX6
1,7,116,d2b48daX7
1,11,104,d2b48daXa
1,6,105,d2b48daXc
1,9,103,d2b9b63X0
1,7,84,d2b9b63X3
1,8,99,d2b9b63X6
1,8,91,d2c03edX0
1,6,114,d2c03edX1
1,8,96,d2c03edX2
1,6,96,d2c03edX6
1,6,97,d2c03edX7
1,5,97,d2c03edX8
1,7,116,d2c03edX9
1,5,103,d2c2083X2
1,7,109,d2c2083X3
1,10,107,d2c2083X4
1,6,106,d2c2083X6
1,6,112,d2c2fe9X0
1,6,97,d2c2fe9X2
1,5,113,d2c2fe9X3
1,6,87,d2c2fe9X5
1,5,88,d2c2fe9X6
1,5,101,d2c2fe9X8
1,5,118,d2c2fe9Xa
1,6,94,d2c36e1X3
1,5,96,d2cb36eX2
1,7,113,d2c36e2X2
1,5,108,d2c36e2X4
1,5,100,d2c7b9eX2
1,8,103,d2c7b9eX7
