clone,alt,depth,id
2,18,106,96d2d1X8
2,16,99,96d2d1X9
2,13,93,96d2d4X0
2,15,110,96d2d4X1
2,13,113,96d2d4X2
2,11,107,96d2d4X3
2,10,98,96d2d4X4
2,11,96,96d2d4X5
2,14,110,96d2d4X6
2,13,106,96d2d4X7
2,12,97,96d2d4X8
2,17,93,96d2d4X9
2,11,97,96d2d4Xa
2,12,103,96d2d4Xb
2,10,103,96d2d8X0
2,12,106,96d2d8X1
2,11,120,96d2d8X2
2,9,103,96d2d8X3
2,10,96,96d2d8X4
2,10,89,96d2d8X5
2,9,111,96d2d8X6
2,19,92,96d2d8X7
2,17,96,96d2d8X8
2,16,96,96d2d8X9
2,12,92,96d2d8Xa
2,10,97,96d2e6X0
2,10,102,96d2e6X1
2,7,83,96d2e6X2
2,11,83,96d2e6X3
2,16,103,96d2e6X4
2,8,100,96d2e6X5
2,15,106,96d2e6X6
2,17,109,96d2e6X7
2,12,98,96d32aX0
2,12,95,96d32aX1
2,9,109,96d32aX2
2,11,94,96d32aX3
2,16,102,96d32aX4
2,6,98,96d341X0
2,9,87,96d341X1
2,7,92,96d341X2
2,11,107,96d341X3
2,5,95,96d341X4
2,5,108,96d341X5
2,10,105,96d341X6
2,10,101,96d341X7
2,10,103,96d341X8
2,7,105,96d341X9
2,15,113,96d341Xa
2,6,105,96d341Xb
2,9,109,96d349X0
2,8,97,96d349X1
2,7,101,96d349X2
2,6,110,96d349X3
2,8,95,96d349X5
2,10,102,96d349X6
2,8,118,96d349X7
2,7,108,96d349X8
2,8,85,96d349X9
2,11,91,96d349Xa
2,10,107,96d349Xb
2,9,94,96d349Xc
2,11,103,96d354X0
2,14,88,96d354X1
2,9,115,96d354X2
2,6,98,96d354X3
2,9,124,96d354X4
2,7,86,96d354X5
2,8,104,96d354X6
2,5,106,96d354X7
2,11,105,96d354X8
2,8,117,96d354X9
2,8,87,96d354Xa
2,7,94,96d357X0
2,15,100,96d357X1
2,13,114,96d357X2
2,8,123,96d357X3
2,11,90,96d357X4
2,15,106,96d357X5
2,9,96,96d357X6
2,6,104,96d357X7
2,6,87,96d357X8
2,8,101,96d357Xa
2,10,107,96d357Xb
2,10,103,96d357Xc
2,10,105,96d35bX0
2,10,117,96d35bX2
2,8,83,96d35bX3
2,12,107,96d35bX4
2,14,106,96d35bX5
2,5,94,96d36bX2
2,7,112,96d36bX4
2,5,105,96d36bX5
2,5,95,96d3a7X8
2,5,103,96d615X0
2,6,96,96d6e2X3
2,5,111,96d3a8X2
2,5,117,96d3e0X1
2,5,119,96d3e0X3
2,11,123,96d36cX2
2,5,90,96d36cX3
2,5,104,96d36cX4
2,5,85,96d37bX1
2,7,107,96d37bX3
2,10,107,96d37bX7
2,6,83,96d37bXb
2,7,103,96d386X2
2,5,99,96d386X5
2,5,97,96d386X6
2,6,117,96d386Xa
2,5,96,96d38aX0
2,7,108,96d38aX6
2,7,103,96d38aX8
2,5,86,96d3abX0
2,7,101,96d3abX5
2,5,117,96d3abX9
2,5,89,96d3b1X4
2,5,110,96d4c2X2
2,6,110,96d4e8X1
2,6,115,96d4e8X2
2,5,114,96d4efX6
2,5,109,96d536Xe
2,6,101,96d342X5
2,7,108,96d347X6
2,6,83,96d347X7
2,11,96,96d347X9
2,5,102,96d362X6
2,6,97,96d362X7
2,5,108,96d3c8X2
2,9,102,96d3c8X3
2,5,98,96d3deX3
2,5,118,96d3deX6
2,6,111,96d3f6X4
2,6,109,96d415X4
2,5,110,96d47dX5
2,7,108,96d49cX3
2,5,128,96d49cXa
1,32,86,96d2aeX0
1,37,103,96d2aeX1
1,37,100,96d2aeX2
1,34,92,96d2aeX3
1,33,91,96d2aeX4
1,36,105,96d2aeX5
1,34,92,96d2aeX6
1,48,115,96d2aeX7
1,29,98,96d2aeX8
1,41,89,96d2aeX9
1,37,97,96d2aeXa
1,26,77,96d2aeXb
1,34,94,96d2aeXc
1,28,95,96d2aeXd
1,39,94,96d2aeXe
1,41,104,96d2aeXf
1,26,86,96d2aeX10
1,38,108,96d2aeX11
1,27,90,96d2aeX12
1,33,85,96d2aeX13
1,44,121,96d2b3X0
1,35,105,96d2b3X1
1,41,110,96d2b3X2
1,39,100,96d2b3X3
1,35,93,96d2b3X4
1,43,106,96d2b3X5
1,33,93,96d2b3X6
1,26,82,96d2b3X7
1,36,94,96d2b3X8
1,27,120,96d2b3X9
1,27,87,96d2b9X0
1,48,108,96d2b9X1
1,45,102,96d2b9X2
1,39,115,96d2b9X3
1,50,127,96d2b9X4
1,40,107,96d2b9X5
1,41,110,96d2b9X6
1,28,97,96d2bcX0
1,34,105,96d2bcX1
1,21,94,96d2bcX2
1,46,111,96d2bcX3
1,40,91,96d2bcX4
1,43,103,96d2bcX5
1,28,92,96d2bcX6
1,36,95,96d2bcX7
1,51,116,96d2bcX8
1,42,109,96d2bcX9
1,50,107,96d2beX0
1,44,109,96d2beX1
1,42,102,96d2beX2
1,52,116,96d2beX3
1,32,84,96d2beX4
1,44,84,96d2beX5
1,34,113,96d2beX6
1,38,103,96d2beX7
1,38,95,96d2beX8
1,30,104,96d2beX9
1,34,91,96d2c0X0
1,36,108,96d2c0X1
1,32,87,96d2c0X2
1,40,94,96d2c0X3
1,41,93,96d2c0X4
1,37,95,96d2c0X5
1,43,105,96d2c0X6
1,38,99,96d2c0X7
1,34,93,96d2c3X0
1,40,88,96d2c3X1
1,47,114,96d2c3X2
1,31,96,96d2c3X3
1,30,98,96d2cdX0
1,38,116,96d2cdX1
1,33,100,96d2cdX2
1,39,105,96d2cdX3
1,25,90,96d2cdX4
1,34,103,96d2daX0
1,28,99,96d2daX1
1,38,86,96d2daX2
1,39,110,96d2daX3
1,31,106,96d2daX4
1,25,97,96d2daX5
1,28,93,96d2daX6
1,36,98,96d2daX7
1,43,112,96d2daX8
1,38,102,96d2dbX0
1,32,105,96d2dbX1
1,29,82,96d2dbX2
1,35,117,96d2dbX3
1,27,87,96d2dbX4
1,26,98,96d2dbX5
1,35,114,96d2dbX6
1,46,116,96d2dbX7
1,33,101,96d2dbX8
1,9,96,96d2e3X0
1,6,107,96d2e3X2
1,5,107,96d2e3X3
1,8,109,96d2e3X4
1,11,91,96d2e3X5
1,9,107,96d2e3X6
1,7,101,96d2e3X7
1,5,88,96d2e3X8
1,6,107,96d2e3X9
1,7,105,96d2e3Xa
1,9,100,96d2e8X0
1,5,106,96d2e8X2
1,8,97,96d2e8X5
1,8,100,96d2edX0
1,8,85,96d2edX2
1,6,100,96d2edX3
1,10,92,96d2edX5
1,12,123,96d2edX6
1,8,108,96d2efX0
1,7,98,96d2efX2
1,8,103,96d2efX3
1,5,105,96d2efX4
1,5,98,96d2f4X0
1,5,93,96d2f4X1
1,8,95,96d2f4X2
1,9,98,96d2f4X3
1,7,80,96d2f4X4
1,9,114,96d2f4X5
1,7,98,96d2f4X6
1,8,95,96d2f4X7
1,7,107,96d301X0
1,5,79,96d301X1
1,9,104,96d301X2
1,6,93,96d301X3
1,7,116,96d301X4
1,5,105,96d301X6
1,7,88,96d301X7
1,6,105,96d301X9
1,5,107,96d301Xa
1,9,94,96d301Xb
1,6,101,96d301Xc
1,7,99,96d303X0
1,11,106,96d303X1
1,6,105,96d303X2
1,10,108,96d303X3
1,8,106,96d303X4
1,9,103,96d339X0
1,8,92,96d339X1
1,14,115,96d339X3
1,10,117,96d339X4
1,10,98,96d339X5
1,8,98,96d339X6
1,7,106,96d339X7
1,7,105,96d339X8
1,12,98,96d339X9
1,7,91,96d339Xd
1,7,99,96d339Xe
1,8,95,96d35eX0
1,7,98,96d35eX1
1,9,88,96d35eX3
1,5,110,96d35eX4
1,8,105,96d35eX5
1,5,102,96d35eX6
1,6,101,96d35eX7
1,7,98,96d35eX8
1,9,79,96d35eXa
1,8,89,96d35eXb
1,13,103,96d377X0
1,6,90,96d377X1
1,11,84,96d377X2
1,8,104,96d377X4
1,9,99,96d377X5
1,6,88,96d377X8
1,7,92,96d377X9
1,12,93,96d377Xa
1,7,109,96d398X0
1,8,94,96d398X2
1,6,101,96d398X3
1,8,98,96d398X4
1,13,116,96d398X5
1,10,92,96d398X6
1,8,94,96d398X7
1,6,86,96d398X8
1,7,93,96d398X9
1,7,93,96d398Xa
1,9,111,96d3a5X0
1,5,102,96d3a5X1
1,8,114,96d3a5X2
1,9,121,96d3a5X3
1,5,94,96d3a5X4
1,5,101,96d3a5X5
1,8,110,96d3a5X6
1,5,89,96d3a5X7
1,6,82,96d3a5X8
1,10,111,96d3a5X9
1,5,87,96d3a5Xa
1,10,107,96d468X0
1,9,105,96d468X1
1,6,113,96d468X2
1,10,94,96d468X3
1,7,110,96d468X5
1,9,115,96d468X6
1,8,82,96d468X7
1,13,105,96d468X8
1,6,89,96d468X9
1,6,102,96d4b7X0
1,6,100,96d4b7X2
1,5,104,96d4eeX1
1,5,94,96d4eeX2
1,6,111,96d4eeX4
1,5,103,96d4eeX8
1,6,118,96d4eeXa
1,6,101,96d50eX0
1,7,98,96d50eX2
1,7,97,96d50eX6
1,7,112,96d50eX7
1,6,105,96d50eX8
1,8,88,96d50eX9
1,7,96,96d539X6
1,7,108,96d539X7
1,5,95,96d539Xa
1,6,104,96d55bX0
1,10,134,96d55bX1
1,5,95,96d55bX8
1,5,91,96d55bXa
1,5,103,96d61fX0
1,5,101,96d62aX6
1,5,108,96d747X0
1,20,86,96d2e4X0
1,19,108,96d2e4X1
1,33,113,96d2e4X2
1,30,117,96d2e4X3
1,26,90,96d2e4X4
1,18,90,96d2e4X5
1,25,101,96d2e4X6
1,16,75,96d2e4X7
1,22,107,96d2e4X8
1,25,104,96d2e4X9
1,28,105,96d30cX0
1,21,90,96d30cX1
1,16,77,96d30cX2
1,28,101,96d30cX3
1,17,97,96d30cX4
1,24,96,96d30cX5
1,17,101,96d30cX6
1,24,90,96d30cX7
1,23,106,96d30cX8
1,27,99,96d30cX9
1,18,105,96d30cXa
1,10,92,96d30cXb
1,31,107,96d30cXc
1,21,99,96d30cXd
1,22,104,96d30cXe
1,22,104,96d30dX0
1,15,104,96d30dX1
1,24,111,96d30dX2
1,21,101,96d30dX3
1,18,87,96d30dX4
1,19,95,96d30dX5
1,19,98,96d30dX6
1,22,99,96d30fX0
1,22,117,96d30fX1
1,18,92,96d30fX2
1,26,111,96d30fX3
1,19,100,96d30fX4
1,19,123,96d30fX5
1,20,104,96d30fX6
1,23,92,96d30fX7
1,16,82,96d316X0
1,16,107,96d316X1
1,21,124,96d316X2
1,16,93,96d316X3
1,16,101,96d316X4
1,17,94,96d316X5
1,18,93,96d316X6
1,22,97,96d316X7
1,27,84,96d316X8
1,15,93,96d316X9
1,22,120,96d316Xa
1,17,105,96d316Xb
1,22,116,96d316Xc
1,17,110,96d316Xd
1,21,86,96d326X0
1,20,110,96d326X1
1,16,107,96d326X2
1,27,95,96d326X3
1,14,105,96d326X4
1,23,99,96d326X5
1,16,87,96d326X6
1,14,90,96d33cX0
1,13,84,96d33cX1
1,20,107,96d33cX2
1,25,97,96d33cX3
1,14,92,96d33cX4
1,20,95,96d33cX5
1,14,88,96d33cX6
1,26,102,96d33cX7
1,19,83,96d33cX8
1,6,79,96d363X3
1,5,89,96d37aX3
1,5,114,96d37aX9
1,5,110,96d440X1
1,5,105,96d440X4
1,5,96,96d440X5
1,5,102,96d479X2
1,5,99,96d49eX3
1,6,91,96d49eX4
1,5,115,96d49eX6
1,5,110,96d49eX7
1,5,102,96d4aeX1
1,7,104,96d4aeX3
1,6,107,96d4aeX4
1,6,91,96d4aeX8
1,5,98,96d4aeXe
1,5,98,96d4c0X0
1,5,110,96d4c0X1
1,7,106,96d4c0X2
1,6,89,96d4c0X5
1,9,98,96d4c0X7
1,6,99,96d4c8X2
1,6,108,96d4c8X4
1,5,110,96d4f6X1
1,6,96,96d4f6X2
1,6,93,96d4f6X5
1,7,105,96d4f6X8
1,8,106,96d5afX8
1,6,86,96d5afXc
1,6,112,96d5afXe
1,6,84,96d5cfX0
1,5,79,96d5cfX3
1,6,94,96d5cfXa
1,5,102,96d5cfXb
1,5,123,96d643X3
1,7,115,96d643X6
1,6,87,96d643X9
1,6,88,96d643Xb
1,5,113,96d670X5
1,13,95,96d364X0
1,12,90,96d364X1
1,14,117,96d364X2
1,13,90,96d364X3
1,13,90,96d364X4
1,14,118,96d364X5
1,17,98,96d364X6
1,14,100,96d364X7
1,14,107,96d364X8
1,19,112,96d364X9
1,5,90,96d36fX2
1,5,87,96d36fX4
1,6,103,96d36fX5
1,5,105,96d36fX8
1,5,93,96d3f3X1
1,5,108,96d3f3X3
1,5,97,96d3f3X6
1,9,121,96d3f3X9
1,5,122,96d437X3
1,5,104,96d437X4
1,7,99,96d437X5
1,6,102,96d437X6
1,5,90,96d437X7
1,7,109,96d453X1
1,5,98,96d453X4
1,6,99,96d5c4X4
1,7,113,96d5c4X5
1,7,101,96d5c4X9
1,5,104,96d651X3
1,5,121,96d668X5
1,5,94,96d687X3
1,5,112,96d97bX3
1,14,99,96d370X0
1,16,109,96d370X1
1,14,102,96d370X2
1,20,113,96d370X3
1,5,90,96d370X4
1,10,94,96d370X5
1,11,96,96d370X6
1,10,105,96d370X7
1,11,102,96d38cX0
1,13,103,96d38cX1
1,8,110,96d38cX2
1,11,87,96d38cX3
1,9,90,96d38cX4
1,12,104,96d38cX5
1,11,103,96d38cX6
1,12,91,96d38cX7
1,5,93,96d38cX8
1,14,107,96d38cX9
1,11,129,96d38cXa
1,11,97,96d3f1X0
1,8,109,96d3f1X1
1,8,110,96d3f1X2
1,9,102,96d3f1X3
1,7,81,96d3f1X4
1,6,99,96d3f1X7
1,6,110,96d428X0
1,5,101,96d428X1
1,5,97,96d428X3
1,5,106,96d428X4
1,6,115,96d428X6
1,5,90,96d428X7
1,6,102,96d474X2
1,6,99,96d474X3
1,6,96,96d474X4
1,5,108,96d474X6
1,8,87,96d474X7
1,5,95,96d474X8
1,5,91,96d474Xb
1,5,103,96d574X1
1,9,101,96d574X2
1,6,89,96d574X3
1,5,107,96d574X4
1,9,83,96d574X5
1,9,84,96d574X6
1,5,97,96d5efX0
1,5,107,96d5efX1
1,6,111,96d5efX4
1,6,85,96d3f2X1
1,5,88,96d3f2X2
1,6,100,96d3f2X4
1,7,114,96d46bX3
1,5,115,96d46bX5
1,5,96,96d46bX7
1,8,92,96d498X3
1,6,98,96d498X5
1,6,114,96d498X7
1,6,109,96d498X9
1,5,87,96d4c5X1
1,5,78,96d4c5X7
1,6,90,96d5a2X1
1,9,106,96d5a2X5
1,6,95,96d5a2X6
1,6,121,96d5a2X8
1,5,98,96d611X0
1,5,93,96d611X2
1,9,106,96d7d2X4
1,6,103,96d7d2X5
1,6,133,96d7d2X6
1,5,104,96d81cX4
1,5,91,96d81cX5
1,5,104,96d81cX7
1,5,108,96d81cX9
1,5,108,96d81cXb
1,5,106,96d4d4X2
1,6,114,96d576X1
1,6,87,96d327X0
1,6,106,96d327X2
1,6,108,96d327X6
1,6,110,96d327X8
1,5,116,96d327X9
1,5,99,96d34bX2
1,5,95,96d34bX5
1,5,86,96d37eX2
1,5,98,96d37eX5
1,6,98,96d37eX7
1,6,96,96d3a9X1
1,7,110,96d3b6X4
1,5,94,96d3b6X7
1,5,97,96d3c9X1
1,5,108,96d3c9X5
1,6,107,96d3c9X7
1,6,112,96d3ceX1
1,5,103,96d3e1X9
1,5,92,96d366X3
1,7,102,96d2ceX0
1,11,110,96d2ceX1
1,8,106,96d2ceX2
1,10,82,96d2ceX3
1,12,122,96d2ceX4
1,10,117,96d2ceX5
1,8,85,96d2ceX6
1,7,89,96d2d6X0
1,7,99,96d2d6X1
1,10,102,96d2d6X2
1,8,85,96d2d6X3
1,5,86,96d2d6X4
1,7,98,96d2f8X0
1,12,109,96d2f8X1
1,9,106,96d2f8X4
1,9,99,96d2f8X5
1,8,100,96d2f8X6
1,9,95,96d2fcX0
1,8,114,96d2fcX1
1,9,123,96d2fcX3
1,9,121,96d2fcX4
1,9,85,96d2fcX5
1,11,90,96d2fcX6
1,10,89,96d2fcX7
1,16,105,96d2fcX8
1,6,90,96d2fcX9
1,10,111,96d2fcXa
1,8,105,96d300X0
1,7,95,96d300X1
1,7,104,96d306X0
1,5,93,96d306X2
1,9,100,96d306X3
1,11,108,96d306X4
1,12,99,96d306X5
1,10,113,96d306X6
1,8,99,96d306X7
1,9,104,96d32fX0
1,8,113,96d32fX1
1,5,85,96d32fX2
1,9,105,96d32fX3
1,10,85,96d32fX4
1,8,106,96d32fX5
1,8,96,96d32fX6
1,5,103,96d32fX7
1,5,90,96d332X0
1,6,74,96d332X1
1,6,93,96d332X2
1,9,101,96d332X3
1,5,81,96d332X4
1,13,113,96d332X5
1,8,98,96d332X6
1,10,84,96d332X7
1,10,97,96d332X8
1,5,91,96d332X9
1,12,108,96d332Xa
1,9,78,96d332Xb
1,6,80,96d332Xc
1,7,91,96d332Xd
1,5,95,96d332Xe
1,7,98,96d332Xf
1,6,96,96d332X11
1,7,117,96d332X12
1,5,105,96d34dX0
1,8,108,96d380X2
1,5,111,96d6b0Xc
1,8,96,96d34eX0
1,5,87,96d34eX2
1,6,104,96d34eX3
1,7,91,96d34eX4
1,11,76,96d34eX7
1,5,112,96d34eX8
1,6,83,96d34eX9
1,9,105,96d34eXa
1,5,113,96d351X2
1,6,106,96d351X5
1,8,128,96d351X8
1,5,116,96d36aX6
1,5,97,96d36aX7
1,6,117,96d374X2
1,5,102,96d374X4
1,5,78,96d355X2
