clone,alt,depth,id
1,10,103,96d370X2
1,10,84,96d370X3
1,10,91,96d370X4
1,13,106,96d370X5
1,13,94,96d370X6
1,12,106,96d370X7
1,11,92,96d38cX0
1,14,107,96d38cX1
1,11,89,96d38cX2
1,17,119,96d38cX3
1,9,100,96d38cX4
1,14,97,96d38cX5
1,6,101,96d38cX6
1,9,103,96d38cX7
1,11,85,96d38cX8
1,12,98,96d38cX9
1,12,102,96d38cXa
1,10,100,96d3f1X0
1,7,103,96d3f1X1
1,15,114,96d3f1X2
1,11,107,96d3f1X3
1,7,90,96d3f1X4
1,8,107,96d3f1X5
1,9,93,96d3f1X6
1,11,114,96d3f1X7
1,7,98,96d3f1X8
1,16,107,96d3f1X9
1,6,88,96d3f1Xa
1,6,101,96d446X3
1,7,105,96d446X5
1,6,87,96d689X3
1,5,107,96d7cfX0
1,6,82,96dbacX0
1,5,106,96dc73Xb
1,5,93,96e2a5X4
1,7,99,96d428X1
1,6,95,96d428X2
1,6,92,96d428X3
1,8,112,96d428X4
1,6,111,96d428X5
1,5,102,96d428X7
1,6,108,96d428X8
1,9,101,96d474X1
1,9,88,96d474X2
1,11,110,96d474X3
1,8,103,96d474X4
1,10,91,96d474X5
1,8,119,96d474X6
1,7,109,96d474X7
1,10,94,96d474X8
1,11,104,96d474X9
1,8,107,96d474Xa
1,5,110,96d474Xb
1,14,98,96d474Xc
1,9,99,96d574X0
1,7,113,96d574X1
1,13,113,96d574X3
1,8,100,96d574X6
1,10,106,96d574X7
1,8,92,96d574X8
1,5,97,96d5efX1
1,8,105,96d5efX2
1,7,108,96d5efX4
1,8,100,96d5efX5
1,9,128,96d5efX6
1,6,101,96d649X2
1,5,105,96d649X3
1,6,88,96da5aX2
1,7,97,96d64aX0
1,5,94,96d64aX1
1,8,111,96d64aX3
1,5,93,96d64aX4
1,5,87,96d64aX5
1,8,105,96d64aX6
1,6,99,96d64aX7
1,6,93,96d7bbX5
1,6,99,96deffX4
1,5,103,96deffX8
1,5,98,96d7bcX1
1,7,100,96d7bcX8
1,5,121,96d7bcXa
1,6,104,96d7cbX2
1,6,99,96d7cbXe
1,6,83,96d842X2
1,6,85,96da91X0
1,5,95,96da9dXb
1,7,118,96dee2X3
1,5,112,96dee2X5
1,6,102,96dee2X6
1,6,91,96df4dXb
1,5,120,96e1f4X3
1,5,100,96d7d2X2
1,5,94,96d81cX9
1,5,94,96e945X3
1,9,86,96d30eX1
1,6,114,96d30eX4
1,5,96,96d30eX5
1,8,101,96d30eX6
1,5,95,96d30eX8
1,7,91,96d327X1
1,7,100,96d327X2
1,6,103,96d327X3
1,5,103,96d327X4
1,6,117,96d327X6
1,6,91,96d327X7
1,6,112,96d327X8
1,6,117,96d327X9
1,6,105,96d34bX1
1,5,93,96d34bX2
1,5,106,96d34bX3
1,5,102,96d34bX4
1,5,107,96d34bX5
1,10,114,96d37eX0
1,8,95,96d37eX1
1,10,103,96d37eX4
1,8,101,96d37eX5
1,5,96,96d37eX6
1,8,108,96d3a9X0
1,5,94,96d3a9X1
1,9,109,96d3a9X5
1,9,100,96d3a9X6
1,5,91,96d3a9X7
1,9,100,96d3a9X8
1,9,101,96d3b6X0
1,13,97,96d3b6X2
1,8,102,96d3b6X4
1,10,120,96d3b6X5
1,8,125,96d3b6X6
1,7,100,96d3c9X0
1,7,113,96d3c9X2
1,8,118,96d3c9X3
1,5,88,96d3c9X4
1,7,96,96d3c9X7
1,7,121,96d3ceX0
1,10,104,96d3ceX1
1,9,99,96d3ceX3
1,8,91,96d3ceX4
1,5,107,96d3ceX6
1,9,109,96d3ceX7
1,6,104,96d3ceX8
1,10,92,96d3ceX9
1,8,115,96d3e1X3
1,6,106,96d3e1X5
1,9,100,96d3e1X6
1,8,94,96d3e1X7
1,5,110,96d3e1X8
1,8,119,96d411X8
1,7,115,96d4bbX7
1,5,92,96d4bbXa
1,7,96,96d4bbXd
1,6,92,96d4e2X0
1,5,112,96d912X1
1,5,96,96e0f9X4
1,7,112,96d2ceX0
1,8,100,96d2ceX1
1,6,103,96d2ceX2
1,6,98,96d2ceX3
1,8,111,96d2ceX5
1,12,104,96d2ceX6
1,7,93,96d2ceX7
1,5,104,96d2d6X0
1,11,98,96d2d6X1
1,5,83,96d2d6X2
1,7,99,96d2d6X3
1,7,90,96d2d6X4
1,7,102,96d2d6X5
1,9,95,96d2f8X0
1,7,110,96d2f8X2
1,8,105,96d2f8X3
1,7,90,96d2f8X4
1,7,102,96d2f8X5
1,9,117,96d2f8X6
1,12,103,96d2fcX0
1,10,108,96d2fcX1
1,10,116,96d2fcX2
1,9,94,96d2fcX3
1,5,111,96d2fcX4
1,9,101,96d2fcX5
1,10,98,96d2fcX6
1,9,102,96d2fcX7
1,6,106,96d2fcXa
1,11,106,96d300X0
1,9,93,96d300X1
1,9,96,96d306X0
1,7,94,96d306X1
1,6,103,96d306X2
1,9,108,96d306X3
1,5,126,96d306X4
1,9,96,96d306X5
1,10,96,96d306X6
1,13,115,96d32fX0
1,11,121,96d32fX1
1,11,106,96d32fX2
1,7,90,96d32fX3
1,7,110,96d32fX4
1,5,82,96d32fX5
1,7,109,96d32fX6
1,6,93,96d32fX7
1,8,115,96d332X0
1,11,108,96d332X1
1,7,118,96d332X2
1,8,94,96d332X3
1,7,90,96d332X4
1,6,106,96d332X5
1,6,87,96d332X6
1,6,100,96d332X7
1,6,91,96d332X8
1,9,97,96d332X9
1,7,94,96d332Xa
1,5,103,96d332Xb
1,8,108,96d332Xc
1,8,108,96d332Xd
1,11,99,96d332Xe
1,9,111,96d332Xf
1,14,87,96d332X11
1,9,103,96d332X12
1,7,93,96d34eX0
1,9,114,96d34eX1
1,8,102,96d34eX4
1,6,110,96d34eX5
1,7,112,96d34eX6
1,9,115,96d34eX8
1,5,93,96d34eX9
1,9,104,96d34eXa
1,5,102,96d351X2
1,5,98,96d351X8
1,5,96,96d36aX0
1,5,82,96d36aX1
1,8,114,96d36aX5
1,5,100,96d36aX6
1,5,105,96d374X2
1,6,102,96d383X1
1,5,98,96d383X7
1,6,114,96d408X7
1,6,91,96d457X0
1,7,127,96d457X2
1,6,99,96d48cX5
1,5,107,96d51dX3
1,7,112,96d51dXb
1,5,114,96d51dXe
1,6,93,96d520X0
1,8,109,96d57fX6
1,6,94,96d57fX8
1,6,94,96d5c0X1
1,5,96,96d678X8
1,5,127,96d73dX2
1,5,110,96d73dX5
1,5,99,96d871X3
1,6,112,96d871Xb
1,5,96,96dcd9X3
1,5,115,96d352X0
1,8,98,96d352X8
1,5,100,96d355X8
1,6,120,96d355Xa
1,6,108,96d3a0X4
1,5,107,96f616Xd
