clone,alt,depth,id
2,10,93,77cef9X0
2,8,93,77cef9X1
2,7,108,77cef9X2
2,12,107,77cef9X3
2,12,87,77cef9X4
2,15,116,77cef9X5
2,9,104,77cef9X6
2,6,113,77cf6bX8
2,7,95,77cf6bX9
2,5,101,77d0f3X3
2,5,102,77d1d3X3
2,5,94,77d1d3X7
2,5,81,77d1d3X9
2,5,108,77d1f4X4
2,5,108,77d1f4X6
2,6,98,77d1f4X9
2,5,119,77d207X4
2,6,113,77d207X7
2,5,108,77d207Xa
2,8,102,77d207Xe
2,5,100,77d207X11
2,6,109,77d40fX2
2,5,108,77d514X6
2,6,104,77d789X6
2,5,98,77d894Xa
2,5,103,77ef2aX5
2,5,105,780bc3X0
2,6,101,780ecdX0
2,7,100,77cf3aX2
2,6,105,77cf3aX4
2,7,82,77cf3aX5
2,6,88,77cf3aX6
2,5,103,77cf3aX7
2,12,95,77cf3aX8
2,6,94,77cf3aX9
2,9,112,77cf3aXb
2,8,104,77cf8aX0
2,5,89,77cf8aX2
2,8,97,77cf8aX3
2,9,91,77cf8aX4
2,7,90,77cf8aX5
2,10,107,77cf8aX6
2,10,111,77cfd0X0
2,11,90,77cfd0X1
2,5,102,77cfd0X2
2,8,117,77cfd0X3
2,5,95,77cfd0X4
2,5,98,77cfd0X5
2,10,123,77cfd0X6
2,8,98,77d153X0
2,7,99,77d153X2
2,6,79,77d153X4
2,8,97,77d153X5
2,8,93,77d153X6
2,6,105,77d226X2
2,5,105,77d226X3
2,5,103,77d226X7
2,7,101,77d256X1
2,5,92,77d256X4
2,6,98,77d256X6
2,5,110,77d256X7
2,8,122,77d256X8
2,5,85,77d378X6
2,6,102,77d378X7
2,8,106,77d378X8
2,5,97,77d4f5X0
2,7,105,77d4f5X4
2,5,118,77d4f5X5
2,5,123,77cefaX8
2,5,106,77d1c9X7
2,5,97,77e101X1
2,5,103,77e101X7
2,16,91,77cd96X0
2,10,108,77cd96X1
2,9,95,77cd96X2
2,9,91,77cd96X3
2,6,94,77cd96X4
2,14,105,77cd96X5
2,7,87,77cd96X6
2,14,132,77cd96X7
2,14,93,77cd96X8
2,11,109,77cd96X9
2,8,86,77cd96Xa
2,6,105,77cd96Xb
2,15,133,77cd96Xc
2,15,82,77cdbaX0
2,6,113,77cdbaX1
2,10,95,77cdbaX2
2,13,104,77cdbaX3
2,9,96,77cdbaX4
2,6,89,77cdbaX5
2,15,113,77cdbaX6
2,13,107,77cdbaX7
2,5,105,77cdd6X0
2,12,125,77cdd6X1
2,9,98,77cdd6X2
2,7,94,77cdd6X3
2,12,99,77cdd6X5
2,11,100,77cdd6X6
2,8,91,77cdd6X7
2,9,111,77cdd6X8
2,18,117,77cdd6X9
2,8,113,77cdd6Xa
2,5,85,77cdd6Xb
2,9,104,77cdfbX1
2,6,86,77cdfbX2
2,11,107,77cdfbX3
2,8,104,77cdfbX4
2,12,91,77cdfbX5
2,11,97,77cdfbX6
2,9,86,77cdfbX7
2,6,99,77cdfbX8
2,12,115,77cdfbX9
2,16,98,77cdfbXa
2,9,89,77cdfbXb
2,8,95,77cdfbXc
2,12,112,77cdfbXd
2,8,96,77cdfbXe
2,9,87,77ce08X0
2,14,109,77ce08X1
2,7,116,77ce08X2
2,9,106,77ce08X3
2,6,126,77ce08X4
2,12,93,77ce08X6
2,6,94,77ce08X7
2,10,101,77ce08X8
2,7,98,77ce08X9
2,6,79,77ce08Xa
2,11,93,77ce14X0
2,7,95,77ce14X1
2,9,105,77ce14X2
2,7,94,77ce14X3
2,5,92,77ce14X4
2,11,112,77ce14X5
2,6,101,77ce14X6
2,10,100,77cea9X0
2,9,102,77cea9X1
2,10,100,77cea9X2
2,7,88,77cea9X3
2,8,97,77cea9X4
2,9,102,77cea9X5
2,12,106,77cea9X6
2,8,114,77cea9X7
2,5,95,77cfb5X0
2,9,97,77cfb5X1
2,7,105,77cfb5X2
2,7,126,77cfb5X3
2,7,94,77cfb5X4
2,10,105,77cfb5X5
2,6,95,77cfb5X8
2,9,76,77cfb5X9
2,6,79,77cfb5Xa
2,9,92,77cfb5Xb
2,8,87,77cfb5Xc
2,7,96,77cfb5Xd
2,7,97,77cfb5Xe
2,6,112,77cfb5Xf
2,9,117,77cfb5X10
2,8,102,77d0a1X0
2,10,97,77d0a1X1
2,9,113,77d0a1X2
2,7,108,77d0a1X3
2,10,114,77d0a1X4
2,13,118,77d0a1X6
2,8,108,77d0a1X7
2,8,116,77d0a1X9
2,9,98,77d0a1Xa
2,8,107,77d0a1Xb
2,9,96,77d10fX0
2,8,114,77d10fX1
2,9,116,77d10fX2
2,11,118,77d10fX5
2,11,110,77d10fX6
2,5,98,77d2a7X9
2,5,102,77d343X4
2,8,106,77d492X0
2,5,101,77d492X9
2,5,95,77d2a8X1
2,9,105,77d2a8X2
2,7,87,77d2a8X6
2,5,90,77d31aX0
2,6,94,77d31aX1
2,5,107,77d31aX2
2,5,95,77d31aX3
2,8,110,77d424X0
2,11,86,77d424X1
2,7,89,77d424X4
2,5,114,77d424X5
2,10,105,77d791X0
2,5,101,77d791X1
2,5,89,77d791X3
2,5,84,77d791X5
2,9,112,77d791X6
2,8,126,77d791X7
2,7,113,77d791X8
2,6,101,77d8dcX0
2,5,102,77d8dcX3
2,6,111,77d8dcX6
2,6,113,77db21X0
2,7,99,77db21X1
2,5,109,77db21X3
2,6,88,77db21X8
2,6,101,77db52X1
2,5,91,77db52X2
2,7,111,77db52X7
2,5,108,77db52X8
2,5,99,77de58X4
2,6,95,77de58X6
2,6,105,77de58X7
2,5,94,77de58X8
2,8,113,77de58Xd
2,5,100,77de58Xe
2,6,113,77de58Xf
2,5,110,77de58X10
2,5,92,77e717X1
2,5,87,77e717X4
2,7,114,77e717X5
2,6,94,77e717X9
2,7,107,77e827X1
2,6,92,77e827X2
2,6,113,77e827X3
2,7,108,77e827X4
2,6,102,77e827X6
2,5,90,77e827X7
2,6,103,77ec86X5
2,5,89,77ec86X6
2,5,89,77ef55X4
2,6,103,77ef55Xb
2,5,97,77ef55Xc
2,5,106,77fc50X0
2,6,112,780c90X5
2,9,117,77cd54X0
2,10,110,77cd54X1
2,5,102,77cd54X2
2,5,97,77cd54X3
2,10,105,77cd54X4
2,7,104,77cd54X5
2,13,110,77cd54X8
2,5,94,77cd54X9
2,5,103,77cd54Xa
2,6,105,77cd5bX0
2,10,95,77cd5bX1
2,7,84,77cd5bX2
2,11,103,77cd5bX3
2,13,106,77cd5bX4
2,7,102,77cd5bX5
2,9,103,77cd5bX6
2,7,93,77cd5bX7
2,11,97,77cd5bX8
2,5,89,77cd5bX9
2,5,104,77ce45X7
2,6,116,77d146X9
2,5,98,77d565X3
2,6,103,77dc55X2
2,5,109,77dc55X3
2,5,109,77e0a5X8
2,6,97,77e9b2X1
2,5,112,77cd8eX2
2,5,97,77cd8eX3
2,7,102,77cd8eX5
2,5,110,77cd8eXa
2,5,105,77cdd7X1
2,7,92,77cdd7X3
2,5,78,77cf37X2
2,5,107,77cf78X3
2,5,102,77d397X7
2,5,109,77f33fX2
2,5,108,77ccd0X0
2,6,88,77ccd0X2
2,6,85,77ccd0X3
2,5,99,77ccd0X6
2,5,119,77ccd0X8
2,5,98,77ccddX0
2,9,126,77ccddX1
2,9,94,77ccddX4
2,7,92,77cce0X2
2,6,92,77cce0X5
2,5,119,77cce0X7
2,7,112,77cce0X9
2,5,95,77cce0Xb
2,7,104,77cce3X2
2,8,115,77cce3X5
2,5,115,77ccfcX1
2,5,101,77ccfcX2
2,5,104,77ccfcX5
2,5,108,77cd0dX2
2,6,97,77cd0dX5
2,5,91,77cd0dX8
2,7,114,77cd40X0
2,6,107,77cd40X5
2,5,86,77cd47X2
2,5,92,77cd47X8
2,5,114,77ce0fX3
2,7,104,77ce0fX5
2,5,97,77ce0fX6
2,6,105,77ce0fX7
2,7,115,77ce0fXb
2,5,85,77ce0fXc
2,5,96,77ce4fX0
2,5,83,77ce4fX2
2,7,89,77ce4fX4
2,7,127,77ce4fX5
2,5,118,77ce4fX9
2,6,93,77ce4fXa
2,7,99,77cff0X6
2,7,89,77d02dX4
2,5,96,77d02dXc
2,5,103,77d136X3
2,5,102,77d136X7
2,6,100,77d331X1
2,5,111,77d331X2
2,7,119,77d888X2
2,5,115,77cfe8Xb
1,5,112,77ccb4X3
1,5,115,77ccecX7
1,6,97,77ccedX3
1,5,110,77cd94X7
