clone,alt,depth,id
1,6,95,712d5X4
1,5,115,712d5X5
1,6,102,712d5X6
1,5,104,712d5X7
1,7,123,712d5X8
1,9,121,712d5Xa
1,7,105,712d5Xb
1,9,88,712dfX1
1,5,85,712dfX2
1,5,84,712dfX3
1,6,127,712dfX4
1,5,82,71678X2
1,6,94,71678X3
1,5,118,71678X4
1,6,86,71678X6
1,8,103,71678X7
1,6,103,716d7X1
1,6,108,716d7X3
1,6,115,716d7X8
1,5,96,7176aX1
1,6,106,7176aX2
1,6,104,7176aX4
1,5,89,71e58X0
1,5,111,71e58X1
1,7,95,71e58X2
1,5,94,71e58X5
1,5,103,71e58X8
1,8,109,71e58X9
1,8,102,71e58Xa
1,5,83,72204X7
1,5,95,727bdX1
1,6,95,727bdX8
1,6,78,727bdX9
1,9,93,731eaX0
1,5,94,731eaX2
1,5,101,731eaX3
1,9,92,731eaX5
1,6,88,731eaX6
1,5,88,73955X5
1,5,97,73955X8
1,7,117,73f2eX0
1,7,92,73f2eX2
1,5,91,73f2eX3
1,6,93,74687X0
1,9,123,74687X7
1,5,98,74687X9
1,6,114,74aeaX0
1,5,105,74aeaX4
1,5,119,74aeaX5
1,5,98,74aeaX7
1,5,113,74aeaXb
1,6,98,74aeaXd
1,6,100,74bdeX4
1,5,94,74bdeX7
1,5,111,74bdeXa
1,7,93,74bdeXb
1,6,105,751c7X0
1,6,88,751c7Xc
1,5,93,751dcX1
1,7,105,751dcX8
1,5,115,751dcXb
1,5,80,7593aX0
1,5,104,7593aX9
1,6,82,76fb4X1
1,6,121,76fb4X5
1,5,116,76fb4X8
1,6,113,7a030X1
1,5,102,7a030X5
1,6,102,7a030X7
1,6,100,7a030X9
1,6,110,7ad9bX1
1,7,111,7ad9bX5
1,5,92,80c4cX0
1,5,102,80c4cX1
1,6,102,80c4cX8
1,6,105,84409X1
1,6,80,84409X2
1,5,117,859a9X0
1,7,104,859a9X2
1,5,80,859a9X3
1,5,115,859a9X5
1,5,99,859a9X8
1,6,116,95dceX4
1,6,105,8942bXb
1,5,97,948c4X1
1,5,115,96083Xc
1,5,111,780afX3
1,5,76,79dc0X2
1,5,106,7b374X0
1,5,99,7ff5dX6
1,6,104,9628eX4
1,10,118,711b9X0
1,7,104,711b9X1
1,14,103,711b9X2
1,13,106,711b9X3
1,8,84,711b9X4
1,11,103,711b9X5
1,11,100,711b9X6
1,11,90,711b9X7
1,8,101,711b9X8
1,9,96,711b9Xa
1,10,90,711b9Xb
1,5,101,711edX6
1,5,99,716fdX4
1,5,93,716fdX6
1,5,106,71aa4X8
1,5,107,730d4X1
1,5,112,73686X2
1,10,105,711dbX0
1,9,99,711dbX1
1,6,95,711dbX2
1,5,103,711dbX4
1,6,98,711dbX5
1,5,95,711dbX7
1,7,98,711dbX8
1,5,112,711efX0
1,6,88,711efX1
1,5,108,711efX3
1,9,103,711efX4
1,5,103,711efX5
1,9,95,711efX6
1,6,113,711efX7
1,10,96,711efX8
1,6,101,711efXa
1,5,102,71206X1
1,5,105,71206X5
1,5,98,71517X1
1,5,111,71517X3
1,7,116,71517X4
1,5,99,71517X6
1,5,91,718f5X0
1,5,101,718f5X1
1,7,100,718f5X4
1,5,113,718f5X5
1,5,90,718f5X7
1,5,93,718f5X8
1,7,101,718f5X9
1,9,103,718f5Xa
1,5,87,71a76X1
1,5,105,71a76X2
1,9,134,71a76X3
1,6,105,71a76X4
1,5,111,71a76X5
1,7,97,71a76X7
1,5,97,71a76Xb
1,9,110,71d44X0
1,7,113,71d44X5
1,9,118,71d44X7
1,6,92,71d6dX0
1,5,86,71d6dXa
1,5,106,71f95X0
1,5,96,71f95X1
1,6,104,71f95X4
1,7,94,71f95X5
1,6,102,71f95X6
1,10,107,71f95X9
1,5,106,7221eX5
1,5,108,7221eX8
1,8,101,722eeX0
1,6,87,722eeX1
1,5,103,722eeX2
1,6,88,722eeX5
1,6,117,722eeX6
1,7,102,722eeX7
1,6,90,72fd3X2
1,5,101,72fd3X5
1,6,89,73272X0
1,5,95,73272X3
1,5,99,73272X4
1,7,106,73272X6
1,5,99,73272X7
1,5,95,732c8X4
1,5,93,751d7X4
1,5,108,767b5X3
1,6,105,732c9X6
1,6,86,76928X0
1,5,97,79738X0
1,6,110,79738X5
1,5,101,7a4ecX3
1,5,101,7ee06X9
1,5,90,80d54X5
1,5,93,80d54X7
1,6,113,81e68X5
1,5,86,81e68X6
1,5,87,712d9X5
1,5,94,712d9X9
1,7,120,7144cX2
1,5,119,715a1X6
1,5,105,71918X9
1,5,100,71afeX4
1,5,111,71d69X4
1,6,117,71d69X9
1,5,93,71d9dX1
1,5,106,72359Xa
1,8,103,72d04X0
1,6,91,72d04X9
1,5,114,7a84bX4
