clone,alt,depth,id
1,7,96,292a00X0
1,7,103,292a00X3
1,5,94,292a00X6
1,6,94,292a00X8
1,6,130,292a00X9
1,6,108,29315fX1
1,6,115,29315fX6
1,7,104,29393cX2
1,5,105,29393cX8
1,5,118,2954b3X1
1,6,111,2954b3X5
1,5,114,2954b3X8
1,5,90,29c90eX4
1,7,109,2a2ee9X3
1,5,94,2a2ee9X4
1,5,82,2a2ee9X8
1,7,94,2a2ee9Xc
1,6,127,2a6735X4
1,5,99,2a6735X7
1,5,111,2a89a1X4
1,5,92,2a89a1X8
1,5,99,2a89a1Xa
1,5,100,2b1298X1
1,28,103,29009dX0
1,28,100,29009dX1
1,23,93,29009dX2
1,29,113,29009dX3
1,34,107,29009dX4
1,36,107,29009dX5
1,21,91,29009dX6
1,18,103,29009dX7
1,29,116,29009dX8
1,30,105,2900c1X0
1,34,111,2900c1X1
1,24,89,2900c1X2
1,21,92,2900c1X3
1,23,104,2900c1X4
1,24,104,2900c1X5
1,28,112,2900c1X6
1,24,90,2900c1X7
1,30,117,2900c1X8
1,27,98,2900c1X9
1,19,85,2900c1Xa
1,7,96,290268X0
1,5,102,290268X1
1,5,118,290268X2
1,8,103,290268X3
1,10,117,290268X4
1,8,111,290268X5
1,8,94,290268X6
1,7,87,290268X8
1,7,103,290268X9
1,7,98,290a30X2
1,11,123,290a30X3
1,10,107,290a30X4
1,9,114,290a30X5
1,8,109,290a30X6
1,9,102,290b81X0
1,6,89,290b81X1
1,6,99,290b81X2
1,7,101,290b81X3
1,7,81,290b81X4
1,5,118,290b81X5
1,5,81,290b81X6
1,10,108,290b81X7
1,7,97,290b81X8
1,5,84,290b81X9
1,6,99,290b81Xa
1,8,104,290bb0X0
1,14,112,290bb0X1
1,7,106,290bb0X2
1,7,86,290bb0X3
1,10,102,290bb0X4
1,6,106,290bb0X6
1,5,104,290bb0X7
1,9,109,290ebdX2
1,5,118,290ebdX3
1,11,108,290ebdX4
1,11,109,290ebdX5
1,9,97,290ebdX8
1,5,93,291043X0
1,6,102,291043X1
1,5,95,291043X2
1,6,112,291043X3
1,8,105,291043X4
1,7,109,291043X5
1,6,108,291043X6
1,6,110,291043X7
1,6,110,2914d8X0
1,5,101,2914d8X2
1,5,106,2914d8X3
1,6,95,2917ccX0
1,8,99,2917ccX1
1,10,101,2917ccX4
1,5,104,2917ccX5
1,5,96,2917ccX6
1,5,99,2917ccX7
1,6,98,293629X0
1,6,92,293629X1
1,5,84,293629X3
1,7,104,293629X4
1,8,95,293629X5
1,9,99,293629X7
1,6,105,293629X9
1,5,101,293629Xc
1,8,114,293629Xd
1,7,105,293b01X0
1,5,94,293b01X2
1,10,103,293b01X3
1,7,115,293b01X4
1,6,97,293b01X5
1,6,113,293f85X0
1,7,98,293f85X1
1,5,113,293f85X2
1,5,103,293f85X3
1,5,88,293f85X4
1,6,109,293f85X5
1,6,94,294107X0
1,10,96,294107X2
1,10,102,294107X3
1,6,82,294107X4
1,6,94,294107X5
1,10,86,294107X6
1,6,110,294107X7
1,9,95,294107X9
1,6,125,294107Xa
1,10,100,294107Xb
1,7,97,294107Xc
1,6,110,294180X2
1,7,105,294180X3
1,7,104,294d8bX3
1,9,93,294d8bX4
1,5,107,294d8bX5
1,5,97,295303X4
1,6,104,295303X5
1,6,99,295303X7
1,5,103,29587dX0
1,5,98,29587dX2
1,8,101,29587dX3
1,7,89,29587dX4
1,9,108,29587dX7
1,5,101,29587dX8
1,8,124,29587dXa
1,8,108,2969c9X0
1,5,93,2969c9X4
1,7,103,2969c9X5
1,7,103,2969c9X6
1,7,98,2969c9X8
1,6,100,296cd2X1
1,7,103,296cd2X2
1,10,98,296cd2X3
1,5,116,296cd2X6
1,8,106,296cd2X9
1,5,118,296cd2Xb
1,5,105,296cd2Xd
1,5,95,298b84X2
1,7,111,298b84X3
1,7,107,298b84X4
1,5,102,298b84X6
1,5,99,298b84X8
1,7,106,298b84X9
1,5,116,298b84Xa
1,7,103,298b84Xc
1,8,102,298b84Xd
1,5,87,298b84Xf
1,8,112,298c48X1
1,6,113,298c48X2
1,7,93,298c48X4
1,5,112,298c48X9
1,8,103,298c9bX4
1,5,110,298c9bX5
1,7,88,298c9bX6
1,6,104,298c9bX9
1,6,124,29e6b3X1
1,6,120,29e6b3X2
1,8,106,29e6b3X3
1,5,99,29e6b3X4
1,6,106,29e6b3X6
1,8,99,29e6b3X7
1,7,85,29e6b3Xc
1,5,98,29e6b3Xf
1,6,105,29e6b3X10
1,6,102,29e92bX0
1,9,117,29e92bX3
1,8,97,29e92bX4
1,10,110,29e92bX5
1,6,104,29e92bX6
1,5,88,29e92bX8
1,6,85,29fca5X3
1,5,106,29fca5X4
1,5,88,29fca5X5
1,6,110,29fca5X6
1,7,82,29fca5X7
1,7,87,29fca5X8
1,5,111,29fca5X9
1,7,97,29fd06X1
1,7,103,29fd06X3
1,8,105,29fd06X9
1,7,114,29fd06Xa
1,7,102,29fd06Xc
1,7,103,29fdc9X0
1,5,103,29fdc9X2
1,6,92,29fdc9X3
1,9,102,29fdc9X4
1,5,103,29fdc9X6
1,10,83,29fdc9X8
1,5,90,29fdc9Xa
1,6,129,29fdc9Xb
1,5,110,2a00d5X0
1,5,111,2a00d5X5
1,5,107,2a00d5X6
1,8,101,2a00d5X8
1,7,90,2a00d5X9
1,6,101,2a00d5Xa
1,7,94,2a00d5Xc
1,5,115,2a00d5Xd
1,5,97,2a00d5Xe
1,8,94,2a00d5Xf
1,5,107,2a00d5X11
1,5,93,2a00d5X12
1,6,108,2a0db9X2
1,5,108,2a0db9X4
1,6,97,2a0db9X6
1,6,87,2a0db9X7
1,10,106,2a0db9X8
1,7,90,2a0db9Xb
1,7,94,2a17a4X1
1,6,106,2a17a4X3
1,5,110,2a17a4X7
1,7,100,2a19c1X0
1,5,104,2a19c1X3
1,7,88,2a19c1X4
1,8,118,2a19c1X9
1,5,110,2a1f54X0
1,10,92,2a1f54X2
1,5,98,2a1f54X9
1,6,111,2a1f54Xc
1,6,103,2a5108X0
1,7,96,2a5108X1
1,7,108,2a5108X3
1,6,97,2a5108X4
1,7,101,2a6c86X2
1,6,93,2a6c86X5
1,6,101,2a6c86X7
1,7,107,2a6c86X8
1,5,80,2a6c86Xb
1,7,107,2a830fX1
1,5,90,2a830fX9
1,5,123,2aa313X0
1,5,90,2aa313X1
1,5,114,2aa313X5
1,6,93,2ab08fX1
1,5,93,2ab08fX9
1,5,101,2ab08fXb
1,6,103,2b1da7X4
1,6,105,2b404dX3
1,11,84,290269X0
1,17,94,290269X1
1,25,94,290269X2
1,18,105,290269X3
1,27,108,290269X4
1,19,96,290269X5
1,16,99,291b96X0
1,24,99,291b96X1
1,21,95,291b96X2
1,19,95,291b96X3
1,17,98,291b96X4
1,21,107,291b96X5
1,23,99,2923acX0
1,19,96,2923acX1
1,20,95,2923acX2
1,18,99,2923acX3
1,19,101,2923acX4
1,14,100,2923acX5
1,24,116,2923acX6
1,16,98,2923acX7
1,27,98,2923acX8
1,14,86,2923acX9
1,25,102,2923acXa
1,21,108,2923acXb
1,12,90,2923acXc
1,15,85,2924f1X0
1,17,112,2924f1X1
1,23,95,2924f1X2
1,9,95,2924f1X3
1,25,113,2924f1X4
1,18,97,2924f1X5
1,7,96,292505X2
1,5,105,292505X4
1,8,91,292505Xb
1,6,106,292505Xc
1,8,127,292505Xd
1,7,115,292505Xe
1,9,107,2931abX1
1,8,102,2931abX2
1,6,96,2931abX5
1,5,113,293791X1
1,5,104,293791X2
1,5,111,293791X4
1,7,88,295239X0
1,8,104,295239X3
1,8,104,295239X6
1,5,86,295239X8
1,7,102,296273X0
1,5,81,296a35X1
1,6,99,296a35X3
1,5,100,296a35X4
1,8,120,296a35X5
1,6,93,296a35X7
1,5,92,297604X3
1,5,116,29825eX5
1,5,115,29825eX9
1,6,116,299eebX0
1,5,94,299eebX2
1,7,94,299eebX5
1,8,117,29b1ddX5
1,8,99,29d45eX0
1,5,109,29d45eX5
1,5,105,29d45eX6
1,5,101,29d45eXb
1,16,94,292506X0
1,21,111,292506X1
1,17,112,292506X2
1,18,113,292506X3
1,21,111,292506X4
1,13,90,292506X5
1,12,104,292506X6
1,17,85,292506X7
1,13,106,292506X8
1,12,90,292506X9
1,14,105,292506Xa
1,7,113,29263aX0
1,8,113,29263aX1
1,5,102,29263aX2
1,6,106,29263aX8
1,8,102,29263aXa
1,5,73,292ac1X0
1,5,79,292ac1X4
1,10,104,292ac1X5
1,7,105,292ac1X7
1,6,111,292ac1X9
1,5,105,292ac1Xa
1,10,104,292ac1Xe
1,7,86,292ac1X10
1,5,116,293b00X0
1,6,98,293b00X3
1,6,101,293e9dX0
1,6,108,293e9dX2
1,8,97,293e9dX8
1,5,121,2943fbX1
1,6,96,2943fbX2
1,8,120,2943fbX3
1,5,98,2943fbX4
1,8,113,2943fbX7
1,6,108,2943fbX8
1,5,104,2943fbXa
1,5,96,2943fbXd
1,6,95,2943fbXf
1,8,93,2943fbX11
1,6,98,2952ebX0
1,5,101,2952ebX4
1,5,110,2952ebX5
1,5,109,2952ebX8
1,6,96,295764X0
1,5,93,295a0fX0
1,6,105,295a0fX2
1,6,105,295a0fX9
1,5,89,297f83X1
1,5,89,29acf3X3
1,5,93,29acf3X6
1,5,92,29acf3X9
1,6,89,29263bX0
1,12,91,29263bX1
1,8,110,29263bX2
1,8,110,29263bX3
1,14,100,29263bX5
1,10,94,29263bX6
1,8,109,29263bX7
1,11,92,292916X0
1,13,103,292916X1
1,5,80,292916X2
1,6,95,292916X3
1,11,94,292916X4
1,10,103,292916X5
1,11,100,292916X6
1,7,101,29360fX0
1,12,106,29360fX1
1,12,124,29360fX2
1,7,97,29360fX3
1,8,104,29360fX4
1,7,109,29360fX5
1,11,107,29360fX6
1,13,121,29360fX7
1,12,102,29360fX8
1,11,106,29360fX9
1,8,109,295efdX0
1,6,90,295efdX1
1,8,88,295efdX2
1,6,106,295efdX3
1,7,95,295efdX4
1,10,106,295efdX5
1,6,95,295efdX6
1,12,111,295efdX7
1,14,111,296ecbX0
1,7,97,296ecbX1
1,5,118,296ecbX2
1,9,103,296ecbX3
1,13,96,296ecbX4
1,6,111,296ecbX5
1,11,112,296ecbX6
1,8,94,2977a7X0
1,5,102,2977a7X1
1,9,100,2977a7X2
1,10,85,2977a7X3
1,9,99,2977a7X4
1,8,114,2977a7X5
1,9,79,2977a7X6
1,9,96,2977a7X7
1,9,97,2987b2X0
1,8,91,2987b2X1
1,11,103,2987b2X4
1,7,89,2987b2X5
1,8,110,2987b2X6
1,10,89,2987b2X7
1,10,103,2987b2X8
1,7,107,2987b2X9
1,8,100,299c8fX0
1,5,101,299c8fX1
1,5,86,299c8fX2
1,12,104,299c8fX3
1,11,108,299c8fX5
1,7,95,299c8fX6
1,7,105,299c8fX7
1,10,94,299c8fX8
1,6,102,299c8fX9
1,8,97,299c8fXa
1,10,101,299c8fXb
1,6,84,299c8fXc
1,7,98,29a3f2X0
1,5,103,29a3f2X1
1,14,109,29a3f2X2
1,8,104,29a3f2X3
1,8,98,29a3f2X4
1,12,107,29a3f2X5
1,7,108,29a3f2X6
1,13,123,29a3f2X7
1,9,91,29a3f2X8
1,13,100,29a451X0
1,11,106,29a451X1
1,5,108,29a451X3
1,14,101,29a451X4
1,12,100,29a451X5
1,18,112,29a451X6
1,10,90,29a451X7
1,11,106,29a451X8
1,7,86,29a451X9
1,5,90,29a7faX0
1,6,98,29a7faX1
1,6,112,29a7faX2
1,8,94,29a7faX3
1,8,117,29a7faX4
1,15,128,29a7faX5
1,8,88,29a7faX6
1,10,83,29a7faX7
1,11,113,29a7faX8
1,13,110,29aa48X0
1,6,89,29aa48X1
1,5,80,29aa48X2
1,10,92,29aa48X3
1,5,89,29b269X0
1,12,110,29b269X1
1,6,114,29b269X2
1,13,101,29b269X3
1,8,97,29b269X4
1,6,107,29b269X5
1,10,115,29b269X6
1,5,92,29b269X7
1,10,110,29b269X8
1,8,109,29bff9X0
1,12,102,29bff9X1
1,12,107,29bff9X2
1,10,115,29bff9X3
1,6,91,29bff9X4
1,8,111,29bff9X6
1,5,92,29bff9X7
1,9,111,29bff9X9
1,7,111,29bff9Xa
1,9,86,29bff9Xb
1,6,84,29bff9Xc
1,6,97,29c304X0
1,8,102,29c304X1
1,6,104,29c304X2
1,9,96,29c304X3
1,6,94,29c304X4
1,9,95,29c304X5
1,6,108,29c304X6
1,5,93,29e0c6X2
1,5,106,2a1e99X1
1,8,102,29e0c7X2
1,8,95,29e0c7X3
1,5,117,29e0c7X4
1,8,83,29e0c7X7
1,5,106,29e0c7X8
1,5,96,29e0c7Xa
1,5,96,2a02bcX8
1,7,87,2a02bcXa
1,5,98,2a02bcXe
1,8,108,29e563X9
1,6,122,2a0960X3
1,7,100,2a0afdX4
1,5,99,2a0afdX7
1,5,111,2a0afdX8
1,5,96,2a0afdX9
1,7,102,2a0afdXb
1,6,93,2a44feX3
1,5,106,2a4fbeX0
1,5,107,2a4fbeX3
1,5,118,2a9dedX0
1,8,85,28ff08X0
1,9,89,28ff08X1
1,10,90,28ff08X2
1,15,100,28ff08X3
1,10,96,28ff08X4
1,9,93,28ff08X5
1,6,84,28ff08X6
1,17,96,28ffa1X0
1,10,107,28ffa1X1
1,14,96,28ffa1X2
1,9,109,28ffa1X3
1,15,99,28ffa1X4
1,9,97,28ffa1X5
1,17,108,28ffa1X6
1,12,101,28ffa1X7
1,10,82,28ffa1X8
1,17,99,28ffa1X9
1,7,84,28ffa1Xa
1,13,111,28ffa1Xb
1,9,87,28ffa1Xc
1,9,93,28ffa1Xd
1,11,100,290065X0
1,7,92,290065X1
1,7,99,290065X2
1,11,101,290065X3
1,19,91,290065X4
1,13,118,290065X5
1,20,106,290065X6
1,15,110,290065X7
1,14,88,290065X8
1,12,96,290065X9
1,12,109,290065Xa
1,15,94,290232X0
1,8,86,290232X1
1,14,116,290232X2
1,13,107,290232X3
1,10,93,290232X4
1,12,93,290232X5
1,8,87,290232X6
1,11,101,290232X7
1,12,109,290232X8
1,12,102,29037bX0
1,19,100,29037bX1
1,17,108,29037bX2
1,9,96,29037bX3
1,16,120,29037bX4
1,14,99,29037bX5
1,11,104,29037bX6
1,14,101,29037bX7
1,11,80,291683X0
1,8,97,291683X1
1,5,86,291683X2
1,13,103,291683X3
1,10,115,291683X4
1,16,101,291683X5
1,5,98,2919d2X0
1,15,94,2919d2X1
1,5,98,2919d2X2
1,11,99,2919d2X3
1,15,109,2919d2X4
1,6,85,2919d2X5
1,10,104,291c8dX0
1,8,110,291c8dX1
1,8,91,291c8dX2
1,5,98,291c8dX3
1,8,100,291c8dX4
1,7,96,291c8dX5
1,17,115,291d28X0
1,11,115,291d28X1
1,12,116,291d28X2
1,14,98,291d28X3
1,8,116,291d28X4
1,8,99,291d28X5
1,12,87,291d28X6
1,8,102,291d28X7
1,12,95,291d28X8
1,9,99,291d28X9
1,9,107,291d28Xa
1,5,97,291d28Xb
1,7,106,291feeX0
1,6,92,291feeX1
1,14,117,291feeX2
1,13,98,291feeX3
1,13,112,291feeX4
1,7,91,291feeX5
1,15,120,291feeX6
1,9,110,291feeX7
1,7,98,291feeX8
1,11,113,29228cX0
1,9,103,29228cX1
1,13,89,29228cX2
1,11,92,29228cX3
1,7,117,29228cX4
1,10,92,29228cX5
1,11,98,29228cX6
1,8,96,29228cX7
1,7,90,29228cX8
1,10,101,29228cX9
1,8,90,29228cXa
1,6,96,29228cXb
1,17,113,29228cXc
1,10,85,29228cXd
1,10,103,29228cXe
1,5,104,292c74X2
1,5,100,293cdeX1
1,6,106,293cdeX4
1,5,106,293cdeX7
1,6,108,293cdeX9
1,6,116,293cdeXb
1,6,100,293cdeXc
1,7,114,293cdeXf
1,7,109,295898X2
1,5,111,295898X9
1,8,101,2966a7X0
1,6,86,2966a7X3
1,8,109,2966a7X5
1,6,99,2976d5X0
1,5,99,2976d5X1
1,5,109,2976e0X0
1,8,86,2976e0X1
1,5,110,2976e0X5
1,5,87,2976e0X6
1,8,115,2976e0X7
1,5,108,2976e0X8
1,9,96,2976e0Xc
1,6,90,2976f8X1
1,6,106,2976f8X5
1,5,98,2976f8X6
1,7,114,2976f8X8
1,5,82,2976f8X9
1,6,83,2976f8Xa
1,8,101,2976f8Xe
1,5,105,298831X4
1,5,98,29b5b0X0
1,5,95,29b5b0X3
1,5,101,29b5b0X4
1,7,101,29f0a0X1
1,6,107,2a0968X0
1,6,95,2a0968X5
1,5,89,2a0968X6
1,5,90,2a0968X8
1,7,121,2a0e02X0
1,5,101,2a0e02X3
1,6,115,2a0e02X5
1,5,103,2a2191X1
1,5,115,2a2191X4
1,6,103,2a2191X6
1,5,96,2a2191X7
1,8,114,2a2191X9
1,5,98,2a2191Xd
1,5,83,2a2516X3
1,5,81,2a2516X7
1,5,104,2a2e56Xd
1,6,124,2a76bdX9
1,13,127,292c75X0
1,5,103,292c75X1
1,6,101,292c75X3
1,7,91,292c75X7
1,7,109,292c75X8
1,6,103,292c75Xa
1,7,96,292c75Xb
1,7,112,293312X1
1,7,111,293312X2
1,7,93,293312X3
1,9,103,293312X4
1,6,96,293312X6
1,8,100,293312X7
1,12,101,2937c1X0
1,6,104,2937c1X1
1,5,114,2937c1X2
1,8,97,2937c1X3
1,6,102,2937c1X4
1,7,98,294d65X1
1,7,121,294d65X5
1,9,102,294d65X6
1,7,93,294d65X7
1,8,111,294f6bX0
1,7,114,294f6bX2
1,10,106,294f6bX3
1,6,105,294f6bX5
1,7,113,294f6bX7
1,9,106,295e35X0
1,8,116,295e35X2
1,5,94,295e35X3
1,8,123,295e35X5
1,6,94,295e35X6
1,5,94,2969edX5
1,5,95,29666cX5
1,6,110,29666cX8
1,5,98,299030X2
1,8,109,299030X4
1,8,88,299030X6
1,5,99,299030X7
1,6,108,29b852X4
1,6,116,29b852X5
1,6,92,29b852X7
1,5,102,29b852X8
1,7,106,29b852Xa
1,7,97,29b931X4
1,5,97,29b931X7
1,5,117,29b931Xa
1,7,94,29c1cfX0
1,8,77,29c1cfX7
1,7,109,29c1cfX8
1,6,103,29c1cfXa
1,6,120,29c310X4
1,5,94,29cda7X3
1,5,114,29cda7X6
1,5,94,29e3c0X9
1,6,119,2a152aX1
1,5,109,2919d3X2
1,5,111,2919d3X3
1,6,124,29374aX8
1,5,109,29297aX0
