clone,alt,depth,id
2,24,100,2a2X5
2,26,100,2a2X6
2,19,100,2a2X7
2,14,100,2a2X8
2,5,100,3bbX4
2,7,100,3bbX5
2,5,100,3bbX6
2,6,100,3bbX8
2,8,100,6dcX5
2,5,100,6dcX7
2,21,100,3bcX0
2,20,100,3bcX1
2,19,100,3bcX2
2,19,100,3bcX3
2,12,100,3bcX4
2,19,100,3bcX5
2,19,100,3bcX6
2,23,100,3bcX7
2,17,100,3bcX8
2,8,100,441X0
2,10,100,441X1
2,9,100,441X2
2,10,100,441X3
2,18,100,441X4
2,9,100,441X5
2,16,100,441X6
2,10,100,441X7
2,12,100,441X8
2,16,100,441X9
2,18,100,441Xa
2,11,100,441Xb
2,15,100,441Xc
2,9,100,5c9X0
2,5,100,5c9X1
2,7,100,5c9X3
2,5,100,5c9X4
2,7,100,5c9X6
2,7,100,5c9X7
2,8,100,5f4X1
2,5,100,5f4X3
2,7,100,5f4X4
2,5,100,5f4X5
2,8,100,5f4X6
2,7,100,6f6X0
2,6,100,6f6X1
2,5,100,6f6X2
2,6,100,6f6X3
2,6,100,6f6X5
2,8,100,6f6X9
2,6,100,6f6Xa
2,5,100,6ffX0
2,5,100,700X1
2,6,100,700X2
2,7,100,700X5
2,6,100,700X6
2,5,100,700X7
2,5,100,700X8
2,5,100,7f3X5
2,5,100,7f3X6
2,5,100,bf3X2
2,5,100,d99X4
2,6,100,5caX0
2,8,100,5caX3
2,7,100,64dX4
2,5,100,960X8
2,10,100,442X0
2,10,100,442X1
2,8,100,442X2
2,7,100,442X3
2,8,100,442X4
2,7,100,442X5
2,10,100,442X6
2,10,100,442X7
2,6,100,442X8
2,8,100,442X9
2,8,100,442Xa
2,5,100,442Xd
2,7,100,442Xe
2,7,100,5f7X0
2,6,100,5f7X1
2,12,100,5f7X2
2,5,100,5f7X3
2,5,100,5f7X5
2,9,100,5f7X6
2,7,100,63fX3
2,6,100,63fX4
2,10,100,63fX5
2,5,100,63fX7
2,5,100,63fX9
2,6,100,6c3X2
2,5,100,801X3
2,5,100,873X7
2,6,100,640X3
2,5,100,640X4
2,6,100,664Xf
2,7,100,69dX0
2,5,100,69dX9
2,5,100,1eeX8
1,5,100,12X0
1,5,100,12X5
1,5,100,52X4
1,6,100,52X5
1,5,100,52X6
1,6,100,58X5
1,5,100,4X0
1,7,100,4X1
1,14,100,4X2
1,12,100,4X3
1,7,100,4X4
1,9,100,4X5
1,10,100,4X6
1,11,100,4X7
1,8,100,4X8
1,8,100,5X0
1,9,100,5X2
1,8,100,5X3
1,5,100,5X4
1,9,100,5X7
1,6,100,5X8
1,5,100,9X2
1,5,100,25X9
1,5,100,2dX5
1,5,100,aX1
1,6,100,aX3
1,12,100,aX4
1,6,100,aX5
1,6,100,aX8
1,6,100,fX1
1,6,100,fX6
1,5,100,1bX4
1,5,100,1bX5
1,6,100,6X2
1,7,100,2X3
1,6,100,2X6
1,5,100,2X8
1,5,100,2X9
